车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京,2026-08-19,08:40,2026-08-19,08:40,0,0,32.1,23.5,2.2,2.2,0.0,8.0,11.3,28.8,34.0,72.0,53,毛毛雨
G339,北京西,2026-08-19,08:54,2026-08-19,09:05,0,9,32.1,23.5,2.2,2.2,0.0,8.0,11.3,28.8,34.0,72.0,53,毛毛雨
G339,郑州东,2026-08-19,11:16,2026-08-19,11:19,0,693,27.8,23.6,13.0,13.0,0.0,14.0,8.0,20.2,70.0,90.0,63,中雨
G339,武汉,2026-08-19,12:53,,,0,1229,34.9,27.1,0.2,0.2,0.0,2.0,10.5,25.6,62.0,71.0,51,小毛毛雨
