车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京,2026-09-02,08:40,2026-09-02,08:40,0,0,30.0,19.0,0.0,0.0,0.0,0.0,10.3,26.3,0.0,59.0,0,晴
G339,北京西,2026-09-02,08:54,2026-09-02,09:05,-2,9,30.0,19.0,0.0,0.0,0.0,0.0,10.3,26.3,0.0,59.0,0,晴
G339,郑州东,2026-09-02,11:16,2026-09-02,11:19,1,693,30.1,21.7,0.0,0.0,0.0,0.0,14.0,38.9,28.0,54.0,3,阴
G339,武汉,2026-09-02,12:53,,,1,1229,32.3,23.6,0.9,0.9,0.0,3.0,23.2,55.8,75.0,49.0,51,小毛毛雨
