车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京,2026-07-30,08:40,2026-07-30,08:40,0,0,35.2,27.1,3.6,3.6,0.0,8.0,14.2,36.4,16.0,67.0,61,小雨
G339,北京西,2026-07-30,08:54,2026-07-30,09:05,-3,9,35.2,27.1,3.6,3.6,0.0,8.0,14.2,36.4,16.0,67.0,61,小雨
G339,郑州东,2026-07-30,11:16,2026-07-30,11:19,-1,693,30.0,24.8,6.8,6.8,0.0,11.0,12.4,32.0,77.0,88.0,63,中雨
G339,武汉,2026-07-30,12:53,,,0,1229,32.4,27.2,0.1,0.1,0.0,1.0,15.9,38.5,77.0,75.0,51,小毛毛雨
