车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G339,北京,2026-08-25,08:40,2026-08-25,08:40,0,0,30.8,24.1,29.5,29.5,0.0,10.0,8.9,28.8,79.0,87.0,65,大雨
G339,北京西,2026-08-25,08:54,2026-08-25,09:05,-3,9,30.8,24.1,29.5,29.5,0.0,10.0,8.9,28.8,79.0,87.0,65,大雨
G339,郑州东,2026-08-25,11:16,2026-08-25,11:19,0,693,33.0,24.7,4.9,4.9,0.0,9.0,10.0,27.4,44.0,82.0,61,小雨
G339,武汉,2026-08-25,12:53,,,0,1229,37.5,29.7,0.0,0.0,0.0,0.0,15.4,41.4,1.0,55.0,0,晴
