车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-09-22,14:04,2026-09-22,14:04,0.0,0,29.2,21.6,0.0,0.0,0.0,0.0,9.4,23.8,42.0,71.0,3,阴
G80,南京南,2026-09-22,15:05,2026-09-22,15:10,-3.0,295,26.1,22.3,0.0,0.0,0.0,0.0,9.0,19.4,73.0,79.0,3,阴
G81,徐州东,2026-09-22,16:19,2026-09-22,16:21,,626,27.8,18.3,0.0,0.0,0.0,0.0,9.0,19.8,52.0,65.0,3,阴
G81,商丘,2026-09-22,17:05,2026-09-22,17:07,-2.0,796,28.5,18.6,0.0,0.0,0.0,0.0,10.1,19.1,22.0,73.0,3,阴
G81,开封北,2026-09-22,17:41,2026-09-22,17:43,-1.0,934,27.9,18.7,0.0,0.0,0.0,0.0,6.4,15.8,18.0,76.0,3,阴
G81,郑州东,2026-09-22,18:04,,,-2.0,986,27.7,19.1,0.0,0.0,0.0,0.0,7.6,15.5,19.0,73.0,3,阴
G3726,广州,2026-09-22,08:42,2026-09-22,08:42,0.0,0,33.8,25.7,4.3,4.3,0.0,7.0,10.0,23.8,54.0,80.0,61,小雨
G3726,佛山西,2026-09-22,09:04,2026-09-22,09:16,0.0,26,35.3,26.6,5.1,5.1,0.0,9.0,8.8,28.4,52.0,71.0,61,小雨
G3726,肇庆东,2026-09-22,09:35,2026-09-22,09:37,0.0,69,32.6,25.8,1.9,1.9,0.0,4.0,11.7,24.8,46.0,85.0,53,毛毛雨
G3726,贺州,2026-09-22,10:24,2026-09-22,10:26,0.0,254,34.7,24.9,5.1,5.1,0.0,10.0,7.3,19.8,48.0,82.0,61,小雨
G3726,阳朔,2026-09-22,10:58,2026-09-22,11:04,0.0,372,34.3,23.9,8.8,8.8,0.0,14.0,6.7,31.3,58.0,83.0,63,中雨
G3726,桂林西,2026-09-22,11:24,2026-09-22,11:28,2.0,437,35.0,23.7,15.2,15.2,0.0,14.0,13.2,29.2,66.0,72.0,63,中雨
G3726,都匀东,2026-09-22,12:43,2026-09-22,12:48,,734,28.5,21.6,2.7,2.7,0.0,8.0,12.7,25.6,87.0,86.0,61,小雨
G3726,贵阳东,2026-09-22,13:23,2026-09-22,13:31,-1.0,850,30.2,18.2,3.5,3.5,0.0,11.0,17.5,32.0,60.0,74.0,61,小雨
G3726,遵义,2026-09-22,14:18,2026-09-22,14:20,-1.0,973,26.2,20.5,2.5,2.5,0.0,8.0,9.7,25.9,94.0,81.0,53,毛毛雨
G3726,娄山关南,2026-09-22,14:34,2026-09-22,14:36,0.0,1003,24.3,19.7,1.6,1.6,0.0,6.0,7.4,16.9,98.0,88.0,53,毛毛雨
G3726,重庆西,2026-09-22,15:43,2026-09-22,15:52,0.0,1194,23.7,21.5,13.7,13.7,0.0,22.0,5.6,16.6,98.0,94.0,61,小雨
G3726,重庆北,2026-09-22,16:17,2026-09-22,16:22,-3.0,1224,23.7,21.5,13.7,13.7,0.0,22.0,5.6,16.6,98.0,94.0,61,小雨
G3726,梁平南,2026-09-22,17:14,2026-09-22,17:19,0.0,1404,21.0,20.3,9.8,9.8,0.0,15.0,6.3,14.8,97.0,97.0,61,小雨
G3726,万州北,2026-09-22,17:40,2026-09-22,17:44,,1469,23.8,22.3,9.3,9.3,0.0,19.0,3.9,13.7,100.0,93.0,61,小雨
G3726,云阳,2026-09-22,17:57,2026-09-22,17:59,0.0,1507,27.2,21.4,0.0,0.0,0.0,0.0,9.5,18.0,64.0,78.0,3,阴
G3726,巫山,2026-09-22,18:33,,,0.0,1622,24.4,21.7,7.9,7.9,0.0,14.0,6.1,14.4,100.0,96.0,63,中雨
G1,北京南,2026-09-22,06:30,2026-09-22,06:30,0.0,0,30.7,20.2,0.0,0.0,0.0,0.0,14.5,36.0,10.0,55.0,1,晴间多云
G1,沧州西,2026-09-22,07:18,2026-09-22,07:20,0.0,210,29.2,17.2,0.0,0.0,0.0,0.0,9.9,23.0,8.0,67.0,2,多云
G1,德州东,2026-09-22,07:45,2026-09-22,07:47,0.0,314,30.9,18.6,0.0,0.0,0.0,0.0,8.6,20.2,5.0,54.0,1,晴间多云
G1,曲阜东,2026-09-22,08:34,2026-09-22,08:36,,527,30.9,18.2,0.0,0.0,0.0,0.0,10.8,24.1,1.0,42.0,0,晴
G1,南京南,2026-09-22,10:13,2026-09-22,10:15,0.0,1015,26.1,22.3,0.0,0.0,0.0,0.0,9.0,19.4,73.0,79.0,3,阴
G1,苏州北,2026-09-22,10:59,2026-09-22,11:01,-1.0,1229,30.4,21.6,0.1,0.1,0.0,1.0,11.4,26.6,46.0,67.0,51,小毛毛雨
G1,上海虹桥,2026-09-22,11:24,,,-3.0,1310,29.2,21.6,0.0,0.0,0.0,0.0,9.4,23.8,42.0,71.0,3,阴
D1,北京西,2026-09-22,17:58,2026-09-22,17:58,0.0,0,30.7,20.2,0.0,0.0,0.0,0.0,14.5,36.0,10.0,55.0,1,晴间多云
D1,石家庄,2026-09-22,20:24,2026-09-22,20:30,-4.0,281,26.9,16.7,2.7,2.7,0.0,5.0,9.4,31.0,46.0,88.0,61,小雨
D1,郑州,2026-09-22,23:59,2026-09-23,00:05,-3.0,707,27.7,19.1,0.0,0.0,0.0,0.0,7.6,15.5,19.0,73.0,3,阴
D1,武昌,2026-09-23,04:44,2026-09-23,04:50,-8.0,1243,32.0,21.9,1.9,1.9,0.0,10.0,11.6,27.0,58.0,85.0,53,毛毛雨
D1,岳阳,2026-09-23,06:47,2026-09-23,06:51,-2.0,1458,26.3,20.7,0.4,0.4,0.0,4.0,8.8,20.2,76.0,87.0,51,小毛毛雨
D1,长沙,2026-09-23,08:16,,,-7.0,1605,27.7,21.6,0.0,0.0,0.0,0.0,9.3,24.1,70.0,80.0,3,阴
