车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-09-20,14:04,2026-09-20,14:04,0.0,0,29.0,22.7,0.0,0.0,0.0,0.0,10.5,27.0,26.0,74.0,3,阴
G80,南京南,2026-09-20,15:05,2026-09-20,15:10,-3.0,295,25.9,21.7,0.0,0.0,0.0,0.0,6.8,16.9,74.0,84.0,3,阴
G81,徐州东,2026-09-20,16:19,2026-09-20,16:21,,626,26.6,22.5,0.4,0.4,0.0,3.0,6.6,14.4,99.0,78.0,51,小毛毛雨
G81,商丘,2026-09-20,17:05,2026-09-20,17:07,0.0,796,24.3,22.0,2.0,2.0,0.0,12.0,9.9,18.0,100.0,87.0,51,小毛毛雨
G81,开封北,2026-09-20,17:41,2026-09-20,17:43,-1.0,934,23.6,21.3,11.6,11.6,0.0,16.0,10.3,19.4,100.0,89.0,61,小雨
G81,郑州东,2026-09-20,18:04,,,0.0,986,24.7,21.1,6.6,6.6,0.0,16.0,8.2,20.5,100.0,82.0,55,浓毛毛雨
G3726,广州,2026-09-20,08:42,2026-09-20,08:42,0.0,0,33.8,25.6,0.9,0.9,0.0,7.0,9.6,17.6,23.0,75.0,51,小毛毛雨
G3726,佛山西,2026-09-20,09:04,2026-09-20,09:16,0.0,26,34.9,26.0,0.8,0.8,0.0,5.0,10.1,23.8,20.0,67.0,51,小毛毛雨
G3726,肇庆东,2026-09-20,09:35,2026-09-20,09:37,0.0,69,33.7,25.3,0.4,0.4,0.0,4.0,5.7,15.1,20.0,77.0,51,小毛毛雨
G3726,贺州,2026-09-20,10:24,2026-09-20,10:26,0.0,254,33.4,24.5,0.0,0.0,0.0,0.0,5.7,20.2,17.0,77.0,2,多云
G3726,阳朔,2026-09-20,10:58,2026-09-20,11:04,4.0,372,33.5,24.0,1.2,1.2,0.0,5.0,9.9,26.3,9.0,75.0,51,小毛毛雨
G3726,桂林西,2026-09-20,11:24,2026-09-20,11:28,0.0,437,35.1,23.6,0.1,0.1,0.0,1.0,12.8,27.4,5.0,65.0,51,小毛毛雨
G3726,都匀东,2026-09-20,12:43,2026-09-20,12:48,,734,29.3,20.8,0.0,0.0,0.0,0.0,11.1,27.7,45.0,85.0,3,阴
G3726,贵阳东,2026-09-20,13:23,2026-09-20,13:31,0.0,850,30.9,18.3,0.0,0.0,0.0,0.0,18.0,42.5,17.0,63.0,2,多云
G3726,遵义,2026-09-20,14:18,2026-09-20,14:20,0.0,973,30.6,19.1,0.1,0.1,0.0,1.0,13.4,29.2,21.0,70.0,51,小毛毛雨
G3726,娄山关南,2026-09-20,14:34,2026-09-20,14:36,0.0,1003,28.3,20.0,0.7,0.7,0.0,4.0,14.1,32.4,29.0,80.0,51,小毛毛雨
G3726,重庆西,2026-09-20,15:43,2026-09-20,15:52,-1.0,1194,26.1,22.7,4.9,4.9,0.0,6.0,9.5,23.4,80.0,87.0,61,小雨
G3726,重庆北,2026-09-20,16:17,2026-09-20,16:22,-4.0,1224,26.1,22.7,4.9,4.9,0.0,6.0,9.5,23.4,80.0,87.0,61,小雨
G3726,梁平南,2026-09-20,17:14,2026-09-20,17:19,-2.0,1404,23.9,20.8,4.4,4.4,0.0,10.0,10.4,23.0,91.0,92.0,61,小雨
G3726,万州北,2026-09-20,17:40,2026-09-20,17:44,,1469,28.0,23.0,5.2,5.2,0.0,10.0,8.2,20.2,93.0,88.0,61,小雨
G3726,云阳,2026-09-20,17:57,2026-09-20,17:59,1.0,1507,27.0,21.7,0.0,0.0,0.0,0.0,9.3,21.2,74.0,80.0,3,阴
G3726,巫山,2026-09-20,18:33,,,0.0,1622,24.7,22.5,12.1,12.1,0.0,20.0,10.5,23.4,88.0,97.0,61,小雨
G1,北京南,2026-09-20,06:30,2026-09-20,06:30,0.0,0,29.1,21.5,1.1,1.1,0.0,3.0,8.9,28.1,62.0,64.0,53,毛毛雨
G1,沧州西,2026-09-20,07:18,2026-09-20,07:20,0.0,210,27.9,20.2,2.0,2.0,0.0,5.0,13.4,34.6,81.0,78.0,53,毛毛雨
G1,德州东,2026-09-20,07:45,2026-09-20,07:47,0.0,314,29.5,21.9,0.0,0.0,0.0,0.0,11.2,23.8,88.0,62.0,3,阴
G1,曲阜东,2026-09-20,08:34,2026-09-20,08:36,,527,29.5,21.5,0.0,0.0,0.0,0.0,8.3,19.4,79.0,65.0,3,阴
G1,南京南,2026-09-20,10:13,2026-09-20,10:15,0.0,1015,25.9,21.7,0.0,0.0,0.0,0.0,6.8,16.9,74.0,84.0,3,阴
G1,苏州北,2026-09-20,10:59,2026-09-20,11:01,0.0,1229,29.8,23.5,0.0,0.0,0.0,0.0,11.0,29.2,46.0,73.0,3,阴
G1,上海虹桥,2026-09-20,11:24,,,0.0,1310,29.0,22.7,0.0,0.0,0.0,0.0,10.5,27.0,26.0,74.0,3,阴
D1,北京西,2026-09-20,17:58,2026-09-20,17:58,0.0,0,29.1,21.5,1.1,1.1,0.0,3.0,8.9,28.1,62.0,64.0,53,毛毛雨
D1,石家庄,2026-09-20,20:24,2026-09-20,20:30,3.0,281,28.9,20.3,0.9,0.9,0.0,6.0,10.8,32.8,83.0,82.0,51,小毛毛雨
D1,郑州,2026-09-20,23:59,2026-09-21,00:05,4.0,707,24.7,21.1,6.6,6.6,0.0,16.0,8.2,20.5,100.0,82.0,55,浓毛毛雨
D1,武昌,2026-09-21,04:44,2026-09-21,04:50,-4.0,1243,31.8,22.0,0.6,0.6,0.0,5.0,13.2,25.9,12.0,69.0,51,小毛毛雨
D1,岳阳,2026-09-21,06:47,2026-09-21,06:51,-1.0,1458,27.3,22.8,0.9,0.9,0.0,7.0,14.2,31.7,72.0,86.0,51,小毛毛雨
