车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-08-23,14:04,2026-08-23,14:04,0.0,0.0,31.0,26.3,3.0,3.0,0.0,17.0,22.7,52.6,56.0,81.0,53,毛毛雨
G80,南京南,2026-08-23,15:05,2026-08-23,15:10,-2.0,295.0,32.7,26.2,2.1,2.1,0.0,6.0,19.7,43.2,21.0,81.0,53,毛毛雨
G81,徐州东,2026-08-23,16:19,2026-08-23,16:21,,626.0,31.8,26.0,3.7,3.7,0.0,12.0,15.1,35.6,36.0,85.0,61,小雨
G81,商丘,2026-08-23,17:05,2026-08-23,17:07,2.0,796.0,31.8,25.9,2.5,2.5,0.0,9.0,15.4,35.3,21.0,82.0,53,毛毛雨
G81,开封北,2026-08-23,17:41,2026-08-23,17:43,0.0,934.0,33.2,26.2,0.5,0.5,0.0,5.0,15.0,37.4,9.0,76.0,51,小毛毛雨
G81,郑州东,2026-08-23,18:04,,,-1.0,986.0,32.4,26.0,2.1,2.1,0.0,12.0,10.9,29.9,21.0,80.0,51,小毛毛雨
G3726,广州,2026-08-23,08:42,2026-08-23,08:42,0.0,0.0,31.7,26.6,4.6,4.6,0.0,17.0,6.3,18.4,96.0,89.0,53,毛毛雨
G3726,佛山西,2026-08-23,09:04,2026-08-23,09:16,0.0,26.0,31.8,27.2,3.9,3.9,0.0,12.0,8.1,22.7,96.0,87.0,53,毛毛雨
G3726,肇庆东,2026-08-23,09:35,2026-08-23,09:37,0.0,69.0,30.4,27.6,12.5,12.5,0.0,6.0,5.9,21.6,98.0,89.0,63,中雨
G3726,贺州,2026-08-23,10:24,2026-08-23,10:26,0.0,254.0,31.5,26.2,5.6,5.6,0.0,14.0,6.5,19.1,87.0,89.0,53,毛毛雨
G3726,阳朔,2026-08-23,10:58,2026-08-23,11:04,1.0,372.0,31.9,25.8,4.8,4.8,0.0,14.0,7.5,24.8,88.0,90.0,53,毛毛雨
G3726,桂林西,2026-08-23,11:24,2026-08-23,11:28,2.0,437.0,35.6,27.7,0.0,0.0,0.0,0.0,17.2,45.0,60.0,62.0,3,阴
G3726,都匀东,2026-08-23,12:43,2026-08-23,12:48,,734.0,31.2,24.1,4.6,4.6,0.0,17.0,13.9,32.8,48.0,87.0,55,浓毛毛雨
G3726,贵阳东,2026-08-23,13:23,2026-08-23,13:31,0.0,850.0,31.2,21.1,1.7,1.7,0.0,6.0,15.6,37.1,9.0,64.0,53,毛毛雨
G3726,遵义,2026-08-23,14:18,2026-08-23,14:20,0.0,973.0,31.9,22.5,0.7,0.7,0.0,5.0,10.0,24.8,13.0,69.0,51,小毛毛雨
G3726,娄山关南,2026-08-23,14:34,2026-08-23,14:36,0.0,1003.0,31.2,22.7,1.9,1.9,0.0,7.0,12.0,28.4,31.0,74.0,53,毛毛雨
G3726,重庆西,2026-08-23,15:43,2026-08-23,15:52,1.0,1194.0,37.8,25.8,4.2,4.2,0.0,6.0,10.9,29.9,43.0,65.0,55,浓毛毛雨
G3726,重庆北,2026-08-23,16:17,2026-08-23,16:22,0.0,1224.0,37.8,25.8,4.2,4.2,0.0,6.0,10.9,29.9,43.0,65.0,55,浓毛毛雨
G3726,梁平南,2026-08-23,17:14,2026-08-23,17:19,0.0,1404.0,35.2,25.1,1.7,1.7,0.0,5.0,8.3,20.9,41.0,70.0,55,浓毛毛雨
G3726,万州北,2026-08-23,17:40,2026-08-23,17:44,,1469.0,37.2,27.6,0.1,0.1,0.0,1.0,9.6,26.6,22.0,61.0,51,小毛毛雨
G3726,云阳,2026-08-23,17:57,2026-08-23,17:59,0.0,1507.0,32.0,26.0,1.5,1.5,0.0,8.0,22.4,41.4,22.0,84.0,51,小毛毛雨
G3726,巫山,2026-08-23,18:33,,,0.0,1622.0,37.7,26.8,1.7,1.7,0.0,5.0,8.8,26.6,39.0,64.0,55,浓毛毛雨
G1,北京南,2026-08-23,06:30,2026-08-23,06:30,0.0,0.0,31.4,25.2,9.2,9.2,0.0,15.0,8.5,29.2,60.0,82.0,63,中雨
G1,沧州西,2026-08-23,07:18,2026-08-23,07:20,0.0,210.0,34.7,25.2,0.0,0.0,0.0,0.0,13.6,28.4,13.0,73.0,1,晴间多云
G1,德州东,2026-08-23,07:45,2026-08-23,07:47,0.0,314.0,35.9,26.5,1.1,1.1,0.0,5.0,13.6,29.5,14.0,66.0,51,小毛毛雨
G1,曲阜东,2026-08-23,08:34,2026-08-23,08:36,,527.0,34.0,26.0,1.2,1.2,0.0,8.0,14.8,30.2,20.0,76.0,51,小毛毛雨
G1,南京南,2026-08-23,10:13,2026-08-23,10:15,4.0,1015.0,32.7,26.2,2.1,2.1,0.0,6.0,19.7,43.2,21.0,81.0,53,毛毛雨
G1,苏州北,2026-08-23,10:59,2026-08-23,11:01,6.0,1229.0,31.8,26.9,0.8,0.8,0.0,7.0,22.5,54.4,46.0,81.0,51,小毛毛雨
G1,上海虹桥,2026-08-23,11:24,,,4.0,1310.0,31.0,26.3,3.0,3.0,0.0,17.0,22.7,52.6,56.0,81.0,53,毛毛雨
D1,北京西,2026-08-23,17:58,2026-08-23,17:58,0.0,0.0,31.4,25.2,9.2,9.2,0.0,15.0,8.5,29.2,60.0,82.0,63,中雨
D1,石家庄,2026-08-23,20:24,2026-08-23,20:30,0.0,281.0,34.3,25.1,0.1,0.1,0.0,1.0,7.5,22.3,41.0,74.0,51,小毛毛雨
D1,郑州,2026-08-23,23:59,2026-08-24,00:05,1.0,707.0,32.4,26.0,2.1,2.1,0.0,12.0,10.9,29.9,21.0,80.0,51,小毛毛雨
D1,武昌,2026-08-24,04:44,2026-08-24,04:50,-2.0,1243.0,28.7,23.2,32.7,32.7,0.0,18.0,14.1,33.1,99.0,93.0,65,大雨
D1,岳阳,2026-08-24,06:47,2026-08-24,06:51,-9.0,1458.0,30.9,25.7,9.9,9.9,0.0,16.0,15.2,38.5,91.0,90.0,63,中雨
D1,长沙,2026-08-24,08:16,,,-8.0,1605.0,31.1,26.7,14.8,14.8,0.0,16.0,11.7,31.7,97.0,89.0,63,中雨
