车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G3726,云阳,2026-08-04,17:57,2026-08-04,17:59,0.0,1507.0,36.1,26.4,0.0,0.0,0.0,0.0,21.0,38.9,42.0,67.0,3,阴
G3726,巫山,2026-08-04,18:33,,,0.0,1622.0,30.3,24.3,39.8,39.8,0.0,21.0,10.8,28.1,65.0,90.0,65,大雨
G1,北京南,2026-08-04,06:30,2026-08-04,06:30,0.0,0.0,35.1,25.5,0.2,0.2,0.0,2.0,11.5,32.8,55.0,71.0,51,小毛毛雨
G1,沧州西,2026-08-04,07:18,2026-08-04,07:20,0.0,210.0,37.5,27.4,0.8,0.8,0.0,2.0,11.5,29.5,25.0,66.0,53,毛毛雨
G1,德州东,2026-08-04,07:45,2026-08-04,07:47,0.0,314.0,40.6,28.0,0.4,0.4,0.0,2.0,12.5,31.3,24.0,55.0,51,小毛毛雨
G1,曲阜东,2026-08-04,08:34,2026-08-04,08:36,,527.0,36.0,27.1,0.0,0.0,0.0,0.0,11.8,25.2,2.0,71.0,0,晴
G1,南京南,2026-08-04,10:13,2026-08-04,10:15,1.0,1015.0,37.3,27.7,0.0,0.0,0.0,0.0,15.4,39.2,31.0,58.0,3,阴
G1,苏州北,2026-08-04,10:59,2026-08-04,11:01,3.0,1229.0,37.3,26.7,0.0,0.0,0.0,0.0,11.8,34.6,60.0,63.0,3,阴
G1,上海虹桥,2026-08-04,11:24,,,1.0,1310.0,37.0,27.0,2.3,2.3,0.0,6.0,14.1,38.5,74.0,67.0,55,浓毛毛雨
D1,北京西,2026-08-04,17:58,2026-08-04,17:58,0.0,0.0,35.1,25.5,0.2,0.2,0.0,2.0,11.5,32.8,55.0,71.0,51,小毛毛雨
D1,石家庄,2026-08-04,20:24,2026-08-04,20:30,-4.0,281.0,36.2,25.8,4.9,4.9,0.0,3.0,11.7,41.8,64.0,68.0,63,中雨
D1,郑州,2026-08-04,23:59,2026-08-05,00:05,2.0,707.0,33.1,25.1,9.9,9.9,0.0,7.0,10.8,38.2,63.0,83.0,63,中雨
D1,武昌,2026-08-05,04:44,2026-08-05,04:50,-2.0,1243.0,33.4,21.5,0.0,0.0,0.0,0.0,12.3,24.5,20.0,72.0,3,阴
D1,岳阳,2026-08-05,06:47,2026-08-05,06:51,-6.0,1458.0,32.5,26.0,8.2,8.2,0.0,11.0,20.4,46.1,79.0,86.0,63,中雨
D1,长沙,2026-08-05,08:16,,,-7.0,1605.0,36.1,27.5,1.9,1.9,0.0,5.0,10.4,28.4,69.0,71.0,61,小雨
