车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-08-29,14:04,2026-08-29,14:04,0.0,0,32.4,26.7,0.7,0.7,0.0,6.0,14.5,37.1,22.0,79.0,51,小毛毛雨
G80,南京南,2026-08-29,15:05,2026-08-29,15:10,-3.0,295,32.7,26.3,0.8,0.8,0.0,7.0,13.2,32.8,25.0,80.0,51,小毛毛雨
G81,徐州东,2026-08-29,16:19,2026-08-29,16:21,,626,31.0,22.4,2.3,2.3,0.0,6.0,11.9,26.6,43.0,83.0,53,毛毛雨
G81,商丘,2026-08-29,17:05,2026-08-29,17:07,-1.0,796,28.1,20.2,0.0,0.0,0.0,0.0,14.0,32.8,41.0,79.0,3,阴
G81,开封北,2026-08-29,17:41,2026-08-29,17:43,0.0,934,31.4,22.8,1.3,1.3,0.0,3.0,27.3,55.4,77.0,43.0,53,毛毛雨
G81,郑州东,2026-08-29,18:04,,,0.0,986,28.6,19.7,0.0,0.0,0.0,0.0,8.6,23.0,60.0,77.0,3,阴
G3726,广州,2026-08-29,08:42,2026-08-29,08:42,0.0,0,35.2,26.5,2.2,2.2,0.0,6.0,8.6,21.6,73.0,79.0,53,毛毛雨
G3726,佛山西,2026-08-29,09:04,2026-08-29,09:16,0.0,26,7.8,1.5,12.8,12.8,0.0,17.0,6.4,29.9,96.0,92.0,63,中雨
G3726,肇庆东,2026-08-29,09:35,2026-08-29,09:37,0.0,69,35.1,26.7,0.6,0.6,0.0,4.0,10.6,23.8,72.0,82.0,51,小毛毛雨
G3726,贺州,2026-08-29,10:24,2026-08-29,10:26,0.0,254,34.1,24.9,3.4,3.4,0.0,6.0,12.0,32.0,83.0,80.0,53,毛毛雨
G3726,阳朔,2026-08-29,10:58,2026-08-29,11:04,0.0,372,33.8,24.7,1.1,1.1,0.0,2.0,18.3,42.8,86.0,80.0,53,毛毛雨
G3726,桂林西,2026-08-29,11:24,2026-08-29,11:28,0.0,437,35.6,26.3,0.9,0.9,0.0,7.0,15.8,34.6,35.0,67.0,51,小毛毛雨
G3726,都匀东,2026-08-29,12:43,2026-08-29,12:48,,734,30.4,23.2,5.8,5.8,0.0,15.0,24.6,49.7,94.0,87.0,61,小雨
G3726,贵阳东,2026-08-29,13:23,2026-08-29,13:31,0.0,850,29.5,20.0,4.7,4.7,0.0,4.0,22.9,48.6,41.0,76.0,61,小雨
G3726,遵义,2026-08-29,14:18,2026-08-29,14:20,0.0,973,30.0,21.2,11.1,11.1,0.0,13.0,22.4,44.3,60.0,79.0,63,中雨
G3726,娄山关南,2026-08-29,14:34,2026-08-29,14:36,0.0,1003,27.3,21.1,5.4,5.4,0.0,9.0,15.1,34.2,83.0,86.0,55,浓毛毛雨
G3726,重庆西,2026-08-29,15:43,2026-08-29,15:52,0.0,1194,28.6,24.1,31.5,31.5,0.0,23.0,10.5,24.5,96.0,91.0,63,中雨
G3726,重庆北,2026-08-29,16:17,2026-08-29,16:22,0.0,1224,28.6,24.1,31.5,31.5,0.0,23.0,10.5,24.5,96.0,91.0,63,中雨
G3726,梁平南,2026-08-29,17:14,2026-08-29,17:19,0.0,1404,26.7,23.6,19.0,19.0,0.0,9.0,10.1,22.3,93.0,92.0,63,中雨
G3726,万州北,2026-08-29,17:40,2026-08-29,17:44,,1469,31.1,27.2,6.0,6.0,0.0,7.0,7.7,22.0,78.0,75.0,63,中雨
G3726,云阳,2026-08-29,17:57,2026-08-29,17:59,0.0,1507,32.1,26.0,2.0,2.0,0.0,9.0,14.4,26.6,30.0,85.0,53,毛毛雨
G3726,巫山,2026-08-29,18:33,,,0.0,1622,29.9,25.7,8.2,8.2,0.0,10.0,8.4,27.0,84.0,90.0,61,小雨
G1,北京南,2026-08-29,06:30,2026-08-29,06:30,0.0,0,28.7,18.4,0.0,0.0,0.0,0.0,8.4,23.0,51.0,82.0,3,阴
G1,沧州西,2026-08-29,07:18,2026-08-29,07:20,0.0,210,33.6,25.2,18.0,18.0,0.0,19.0,9.3,26.3,66.0,89.0,63,中雨
G1,德州东,2026-08-29,07:45,2026-08-29,07:47,0.0,314,30.7,20.2,17.7,17.7,0.0,13.0,7.4,28.8,55.0,83.0,63,中雨
G1,曲阜东,2026-08-29,08:34,2026-08-29,08:36,,527,28.8,21.9,0.5,0.5,0.0,1.0,11.6,23.8,72.0,81.0,53,毛毛雨
G1,南京南,2026-08-29,10:13,2026-08-29,10:15,3.0,1015,32.7,26.3,0.8,0.8,0.0,7.0,13.2,32.8,25.0,80.0,51,小毛毛雨
G1,苏州北,2026-08-29,10:59,2026-08-29,11:01,3.0,1229,32.7,26.2,2.0,2.0,0.0,8.0,13.5,34.2,29.0,79.0,53,毛毛雨
G1,上海虹桥,2026-08-29,11:24,,,2.0,1310,32.4,26.7,0.7,0.7,0.0,6.0,14.5,37.1,22.0,79.0,51,小毛毛雨
D1,北京西,2026-08-29,17:58,2026-08-29,17:58,,0,28.7,18.4,0.0,0.0,0.0,0.0,8.4,23.0,51.0,82.0,3,阴
D1,石家庄,2026-08-29,20:24,2026-08-29,20:30,0.0,281,28.1,17.3,0.0,0.0,0.0,0.0,6.6,20.5,60.0,86.0,3,阴
D1,郑州,2026-08-29,23:59,2026-08-30,00:05,-2.0,707,28.6,19.7,0.0,0.0,0.0,0.0,8.6,23.0,60.0,77.0,3,阴
D1,武昌,2026-08-30,04:44,2026-08-30,04:50,-18.0,1243,32.9,22.5,5.0,5.0,0.0,8.0,9.7,24.8,44.0,86.0,61,小雨
D1,岳阳,2026-08-30,06:47,2026-08-30,06:51,-5.0,1458,30.7,25.5,0.8,0.8,0.0,3.0,22.6,47.9,71.0,76.0,51,小毛毛雨
D1,长沙,2026-08-30,08:16,,,-4.0,1605,37.2,26.8,0.0,0.0,0.0,0.0,5.1,22.7,50.0,51.0,3,阴
