车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-09-08,14:04,2026-09-08,14:04,-1.0,0,30.9,23.0,0.0,0.0,0.0,0.0,17.1,44.6,23.0,62.0,3,阴
G80,南京南,2026-09-08,15:05,2026-09-08,15:10,-3.0,295,28.3,21.5,0.0,0.0,0.0,0.0,15.3,37.4,22.0,75.0,3,阴
G81,徐州东,2026-09-08,16:19,2026-09-08,16:21,,626,29.6,21.7,0.2,0.2,0.0,2.0,20.0,47.5,24.0,65.0,51,小毛毛雨
G81,商丘,2026-09-08,17:05,2026-09-08,17:07,-1.0,796,29.4,20.3,1.0,1.0,0.0,4.0,25.6,56.5,43.0,64.0,51,小毛毛雨
G81,开封北,2026-09-08,17:41,2026-09-08,17:43,-1.0,934,26.5,16.5,0.3,0.3,0.0,3.0,30.5,73.8,75.0,69.0,51,小毛毛雨
G81,郑州东,2026-09-08,18:04,,,0.0,986,26.5,15.8,1.4,1.4,0.0,3.0,26.7,63.4,81.0,71.0,53,毛毛雨
G3726,广州,2026-09-08,08:42,2026-09-08,08:42,-1.0,0,33.5,24.1,5.0,5.0,0.0,10.0,9.3,31.3,32.0,75.0,63,中雨
G3726,佛山西,2026-09-08,09:04,2026-09-08,09:16,0.0,26,33.5,24.6,5.4,5.4,0.0,9.0,9.6,28.1,34.0,77.0,63,中雨
G3726,肇庆东,2026-09-08,09:35,2026-09-08,09:37,0.0,69,32.7,25.8,1.1,1.1,0.0,5.0,9.3,25.2,40.0,83.0,53,毛毛雨
G3726,贺州,2026-09-08,10:24,2026-09-08,10:26,0.0,254,33.0,23.5,0.0,0.0,0.0,0.0,7.2,20.9,23.0,76.0,3,阴
G3726,阳朔,2026-09-08,10:58,2026-09-08,11:04,0.0,372,32.8,23.5,0.0,0.0,0.0,0.0,10.9,24.8,23.0,72.0,3,阴
G3726,桂林西,2026-09-08,11:24,2026-09-08,11:28,0.0,437,33.7,23.4,0.0,0.0,0.0,0.0,15.9,34.2,19.0,68.0,2,多云
G3726,都匀东,2026-09-08,12:43,2026-09-08,12:48,,734,29.8,19.4,0.0,0.0,0.0,0.0,10.4,23.0,19.0,75.0,3,阴
G3726,贵阳东,2026-09-08,13:23,2026-09-08,13:31,0.0,850,30.8,17.7,0.4,0.4,0.0,3.0,10.4,28.4,32.0,67.0,51,小毛毛雨
G3726,遵义,2026-09-08,14:18,2026-09-08,14:20,0.0,973,30.4,20.2,0.5,0.5,0.0,2.0,12.7,22.7,23.0,73.0,51,小毛毛雨
G3726,娄山关南,2026-09-08,14:34,2026-09-08,14:36,0.0,1003,30.6,20.1,0.4,0.4,0.0,4.0,11.4,29.2,22.0,73.0,51,小毛毛雨
G3726,重庆西,2026-09-08,15:43,2026-09-08,15:52,0.0,1194,37.5,28.7,0.4,0.4,0.0,1.0,13.6,33.1,41.0,47.0,51,小毛毛雨
G3726,重庆北,2026-09-08,16:17,2026-09-08,16:22,-4.0,1224,37.5,28.7,0.4,0.4,0.0,1.0,13.6,33.1,41.0,47.0,51,小毛毛雨
G3726,梁平南,2026-09-08,17:14,2026-09-08,17:19,0.0,1404,36.9,26.4,0.0,0.0,0.0,0.0,8.8,18.4,39.0,45.0,3,阴
G3726,万州北,2026-09-08,17:40,2026-09-08,17:44,,1469,38.3,27.7,0.0,0.0,0.0,0.0,13.0,34.2,42.0,44.0,3,阴
G3726,云阳,2026-09-08,17:57,2026-09-08,17:59,0.0,1507,27.9,20.4,0.2,0.2,0.0,2.0,15.9,32.4,24.0,79.0,51,小毛毛雨
G3726,巫山,2026-09-08,18:33,,,0.0,1622,38.3,27.8,0.5,0.5,0.0,2.0,12.0,23.8,60.0,45.0,51,小毛毛雨
G1,北京南,2026-09-08,06:30,2026-09-08,06:30,0.0,0,23.3,17.9,2.8,2.8,0.0,8.0,14.2,33.1,86.0,63.0,55,浓毛毛雨
G1,沧州西,2026-09-08,07:18,2026-09-08,07:20,0.0,210,20.9,14.8,12.3,12.3,0.0,10.0,24.6,47.2,94.0,79.0,63,中雨
G1,德州东,2026-09-08,07:45,2026-09-08,07:47,-2.0,314,24.1,16.1,7.8,7.8,0.0,9.0,27.7,54.0,99.0,78.0,61,小雨
G1,曲阜东,2026-09-08,08:34,2026-09-08,08:36,,527,27.8,21.4,0.0,0.0,0.0,0.0,23.5,47.2,56.0,55.0,3,阴
G1,南京南,2026-09-08,10:13,2026-09-08,10:15,0.0,1015,28.3,21.5,0.0,0.0,0.0,0.0,15.3,37.4,22.0,75.0,3,阴
G1,苏州北,2026-09-08,10:59,2026-09-08,11:01,0.0,1229,28.8,20.9,0.0,0.0,0.0,0.0,14.9,39.2,18.0,72.0,3,阴
G1,上海虹桥,2026-09-08,11:24,,,0.0,1310,30.9,23.0,0.0,0.0,0.0,0.0,17.1,44.6,23.0,62.0,3,阴
D1,北京西,2026-09-08,17:58,2026-09-08,17:58,0.0,0,23.3,17.9,2.8,2.8,0.0,8.0,14.2,33.1,86.0,63.0,55,浓毛毛雨
D1,石家庄,2026-09-08,20:24,2026-09-08,20:30,0.0,281,20.5,14.9,19.3,19.3,0.0,15.0,20.3,44.6,100.0,82.0,63,中雨
D1,郑州,2026-09-08,23:59,2026-09-09,00:05,14.0,707,26.5,15.8,1.4,1.4,0.0,3.0,26.7,63.4,81.0,71.0,53,毛毛雨
