车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-09-14,14:04,2026-09-14,14:04,0.0,0,31.5,23.4,0.1,0.1,0.0,1.0,13.8,36.7,24.0,57.0,51,小毛毛雨
G80,南京南,2026-09-14,15:05,2026-09-14,15:10,-4.0,295,29.0,21.4,2.1,2.1,0.0,4.0,14.9,33.1,47.0,72.0,53,毛毛雨
G81,徐州东,2026-09-14,16:19,2026-09-14,16:21,,626,28.9,19.8,0.0,0.0,0.0,0.0,13.5,37.4,19.0,55.0,3,阴
G81,商丘,2026-09-14,17:05,2026-09-14,17:07,-1.0,796,29.9,18.4,0.0,0.0,0.0,0.0,13.1,32.8,9.0,54.0,3,阴
G81,开封北,2026-09-14,17:41,2026-09-14,17:43,0.0,934,31.0,18.6,0.0,0.0,0.0,0.0,9.7,26.6,3.0,56.0,1,晴间多云
G81,郑州东,2026-09-14,18:04,,,-1.0,986,31.1,18.9,0.0,0.0,0.0,0.0,10.6,23.0,7.0,56.0,2,多云
G3726,广州,2026-09-14,08:42,2026-09-14,08:42,0.0,0,31.8,23.9,25.4,25.4,0.0,14.0,9.9,31.0,63.0,87.0,65,大雨
G3726,佛山西,2026-09-14,09:04,2026-09-14,09:16,0.0,26,31.7,24.2,16.6,16.6,0.0,14.0,13.0,30.6,64.0,86.0,63,中雨
G3726,肇庆东,2026-09-14,09:35,2026-09-14,09:37,-2.0,69,31.4,24.4,11.8,11.8,0.0,10.0,12.6,29.9,68.0,88.0,63,中雨
G3726,贺州,2026-09-14,10:24,2026-09-14,10:26,0.0,254,32.4,22.6,2.4,2.4,0.0,7.0,7.2,26.6,51.0,80.0,61,小雨
