车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-08-02,14:04,2026-08-02,14:04,0.0,0.0,39.6,29.3,2.9,2.9,0.0,6.0,8.8,23.8,26.0,52.0,61,小雨
G80,南京南,2026-08-02,15:05,2026-08-02,15:10,0.0,295.0,38.0,28.0,4.8,4.8,0.0,4.0,20.1,64.1,32.0,63.0,63,中雨
G81,徐州东,2026-08-02,16:19,2026-08-02,16:21,,626.0,37.4,27.9,0.0,0.0,0.0,0.0,12.8,34.9,18.0,63.0,2,多云
G81,商丘,2026-08-02,17:05,2026-08-02,17:07,-1.0,796.0,36.9,27.8,0.2,0.2,0.0,1.0,14.8,37.1,14.0,61.0,51,小毛毛雨
G81,开封北,2026-08-02,17:41,2026-08-02,17:43,0.0,934.0,34.1,26.2,0.7,0.7,0.0,4.0,15.7,37.8,16.0,78.0,51,小毛毛雨
G81,郑州东,2026-08-02,18:04,,,0.0,986.0,33.4,26.2,3.4,3.4,0.0,7.0,12.5,35.3,60.0,80.0,61,小雨
G3726,广州,2026-08-02,08:42,2026-08-02,08:42,0.0,0.0,30.1,24.1,8.8,8.8,0.0,16.0,11.6,26.3,98.0,89.0,63,中雨
G3726,佛山西,2026-08-02,09:04,2026-08-02,09:16,-1.0,26.0,30.0,24.4,20.8,20.8,0.0,13.0,11.3,25.2,98.0,90.0,65,大雨
G3726,肇庆东,2026-08-02,09:35,2026-08-02,09:37,1.0,69.0,30.0,24.4,33.3,33.3,0.0,20.0,9.7,26.6,94.0,90.0,65,大雨
G3726,贺州,2026-08-02,10:24,2026-08-02,10:26,0.0,254.0,30.7,24.1,1.6,1.6,0.0,9.0,13.8,31.7,97.0,84.0,51,小毛毛雨
G3726,阳朔,2026-08-02,10:58,2026-08-02,11:04,0.0,372.0,30.3,23.9,8.1,8.1,0.0,15.0,8.4,21.2,97.0,88.0,61,小雨
G3726,桂林西,2026-08-02,11:24,2026-08-02,11:28,0.0,437.0,31.2,24.6,5.9,5.9,0.0,12.0,7.6,26.3,99.0,83.0,61,小雨
G3726,都匀东,2026-08-02,12:43,2026-08-02,12:48,,734.0,30.8,22.9,1.1,1.1,0.0,6.0,7.6,22.3,93.0,81.0,51,小毛毛雨
G3726,贵阳东,2026-08-02,13:23,2026-08-02,13:31,0.0,850.0,30.5,20.0,15.5,15.5,0.0,14.0,13.7,33.8,99.0,81.0,63,中雨
G3726,遵义,2026-08-02,14:18,2026-08-02,14:20,0.0,973.0,31.2,20.1,18.2,18.2,0.0,17.0,10.3,28.4,98.0,82.0,63,中雨
G3726,娄山关南,2026-08-02,14:34,2026-08-02,14:36,0.0,1003.0,30.2,20.9,18.3,18.3,0.0,19.0,13.2,32.8,97.0,87.0,63,中雨
G3726,重庆西,2026-08-02,15:43,2026-08-02,15:52,0.0,1194.0,30.2,24.9,22.0,22.0,0.0,19.0,11.3,32.4,100.0,88.0,63,中雨
G3726,重庆北,2026-08-02,16:17,2026-08-02,16:22,-4.0,1224.0,30.2,24.9,22.0,22.0,0.0,19.0,11.3,32.4,100.0,88.0,63,中雨
G3726,梁平南,2026-08-02,17:14,2026-08-02,17:19,8.0,1404.0,34.1,23.4,19.4,19.4,0.0,12.0,10.5,23.0,95.0,83.0,65,大雨
G3726,万州北,2026-08-02,17:40,2026-08-02,17:44,,1469.0,34.7,26.4,11.4,11.4,0.0,11.0,10.1,27.4,95.0,83.0,63,中雨
G3726,云阳,2026-08-02,17:57,2026-08-02,17:59,3.0,1507.0,37.2,27.8,1.0,1.0,0.0,3.0,15.1,37.8,24.0,63.0,53,毛毛雨
