车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-09-10,14:04,2026-09-10,14:04,-1.0,0,29.1,20.6,0.1,0.1,0.0,1.0,17.4,44.6,51.0,62.0,51,小毛毛雨
G80,南京南,2026-09-10,15:05,2026-09-10,15:10,-2.0,295,26.1,18.5,0.0,0.0,0.0,0.0,13.9,36.0,26.0,65.0,3,阴
G81,徐州东,2026-09-10,16:19,2026-09-10,16:21,,626,25.5,18.9,0.0,0.0,0.0,0.0,10.3,31.0,79.0,53.0,3,阴
G81,商丘,2026-09-10,17:05,2026-09-10,17:07,-1.0,796,25.7,18.5,0.0,0.0,0.0,0.0,14.5,34.9,84.0,48.0,3,阴
G81,开封北,2026-09-10,17:41,2026-09-10,17:43,-1.0,934,25.2,16.5,0.0,0.0,0.0,0.0,14.1,31.7,83.0,63.0,3,阴
G81,郑州东,2026-09-10,18:04,,,-2.0,986,25.5,16.4,0.0,0.0,0.0,0.0,12.5,28.1,83.0,65.0,3,阴
G3726,广州,2026-09-10,08:42,2026-09-10,08:42,0.0,0,30.7,22.2,7.1,7.1,0.0,12.0,14.1,32.0,52.0,76.0,63,中雨
G3726,佛山西,2026-09-10,09:04,2026-09-10,09:16,0.0,26,30.3,23.7,3.4,3.4,0.0,13.0,12.4,32.4,55.0,75.0,53,毛毛雨
G3726,肇庆东,2026-09-10,09:35,2026-09-10,09:37,0.0,69,29.9,22.9,6.5,6.5,0.0,10.0,10.3,28.8,56.0,80.0,63,中雨
G3726,贺州,2026-09-10,10:24,2026-09-10,10:26,-1.0,254,29.2,21.6,3.5,3.5,0.0,8.0,13.4,31.3,28.0,78.0,61,小雨
G3726,阳朔,2026-09-10,10:58,2026-09-10,11:04,0.0,372,28.3,21.0,0.0,0.0,0.0,0.0,21.3,49.3,20.0,72.0,3,阴
G3726,桂林西,2026-09-10,11:24,2026-09-10,11:28,0.0,437,26.6,20.6,0.0,0.0,0.0,0.0,22.2,53.3,15.0,67.0,1,晴间多云
G3726,都匀东,2026-09-10,12:43,2026-09-10,12:48,,734,20.8,17.2,0.2,0.2,0.0,2.0,17.6,37.4,87.0,79.0,51,小毛毛雨
G3726,贵阳东,2026-09-10,13:23,2026-09-10,13:31,0.0,850,24.0,17.9,0.1,0.1,0.0,1.0,17.8,41.0,72.0,70.0,51,小毛毛雨
G3726,遵义,2026-09-10,14:18,2026-09-10,14:20,0.0,973,22.4,18.0,0.2,0.2,0.0,2.0,17.1,34.2,76.0,74.0,51,小毛毛雨
G3726,娄山关南,2026-09-10,14:34,2026-09-10,14:36,0.0,1003,23.2,18.2,3.0,3.0,0.0,7.0,15.9,36.4,98.0,79.0,53,毛毛雨
G3726,重庆西,2026-09-10,15:43,2026-09-10,15:52,-1.0,1194,31.1,21.6,0.8,0.8,0.0,8.0,12.4,29.9,99.0,66.0,51,小毛毛雨
G3726,重庆北,2026-09-10,16:17,2026-09-10,16:22,-2.0,1224,31.1,21.6,0.8,0.8,0.0,8.0,12.4,29.9,99.0,66.0,51,小毛毛雨
G3726,梁平南,2026-09-10,17:14,2026-09-10,17:19,-1.0,1404,25.1,21.4,1.0,1.0,0.0,5.0,13.8,29.5,93.0,60.0,51,小毛毛雨
G3726,万州北,2026-09-10,17:40,2026-09-10,17:44,,1469,27.2,23.0,0.1,0.1,0.0,1.0,16.1,43.2,89.0,54.0,51,小毛毛雨
G3726,云阳,2026-09-10,17:57,2026-09-10,17:59,0.0,1507,25.4,18.3,0.0,0.0,0.0,0.0,17.4,33.5,32.0,67.0,3,阴
G3726,巫山,2026-09-10,18:33,,,0.0,1622,26.4,22.5,0.8,0.8,0.0,4.0,17.6,40.3,91.0,55.0,51,小毛毛雨
G1,北京南,2026-09-10,06:30,2026-09-10,06:30,0.0,0,29.6,15.1,0.0,0.0,0.0,0.0,15.4,35.3,0.0,45.0,0,晴
G1,沧州西,2026-09-10,07:18,2026-09-10,07:20,0.0,210,26.8,13.1,0.0,0.0,0.0,0.0,9.4,23.4,14.0,60.0,3,阴
G1,德州东,2026-09-10,07:45,2026-09-10,07:47,-2.0,314,26.2,14.0,0.0,0.0,0.0,0.0,9.0,22.3,20.0,63.0,3,阴
G1,曲阜东,2026-09-10,08:34,2026-09-10,08:36,,527,28.2,18.9,0.0,0.0,0.0,0.0,13.0,28.8,69.0,37.0,3,阴
G1,南京南,2026-09-10,10:13,2026-09-10,10:15,0.0,1015,26.1,18.5,0.0,0.0,0.0,0.0,13.9,36.0,26.0,65.0,3,阴
G1,苏州北,2026-09-10,10:59,2026-09-10,11:01,5.0,1229,28.0,19.3,0.0,0.0,0.0,0.0,16.0,42.8,43.0,64.0,3,阴
G1,上海虹桥,2026-09-10,11:24,,,2.0,1310,29.1,20.6,0.1,0.1,0.0,1.0,17.4,44.6,51.0,62.0,51,小毛毛雨
D1,北京西,2026-09-10,17:58,2026-09-10,17:58,0.0,0,29.6,15.1,0.0,0.0,0.0,0.0,15.4,35.3,0.0,45.0,0,晴
D1,石家庄,2026-09-10,20:24,2026-09-10,20:30,-1.0,281,26.9,15.1,0.0,0.0,0.0,0.0,8.1,19.1,6.0,60.0,3,阴
