车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-08-24,14:04,2026-08-24,14:04,0.0,0.0,31.7,26.9,0.6,0.6,0.0,5.0,18.3,45.7,22.0,77.0,51,小毛毛雨
G80,南京南,2026-08-24,15:05,2026-08-24,15:10,-3.0,295.0,32.4,26.8,0.2,0.2,0.0,2.0,21.9,55.1,5.0,76.0,51,小毛毛雨
G81,徐州东,2026-08-24,16:19,2026-08-24,16:21,,626.0,32.5,26.6,1.0,1.0,0.0,9.0,14.6,34.9,33.0,80.0,51,小毛毛雨
G81,商丘,2026-08-24,17:05,2026-08-24,17:07,0.0,796.0,32.7,26.3,2.4,2.4,0.0,12.0,13.5,30.6,43.0,81.0,51,小毛毛雨
G81,开封北,2026-08-24,17:41,2026-08-24,17:43,-1.0,934.0,35.0,26.3,0.3,0.3,0.0,3.0,9.8,20.9,16.0,68.0,51,小毛毛雨
G81,郑州东,2026-08-24,18:04,,,-2.0,986.0,31.6,26.3,6.6,6.6,0.0,14.0,11.1,30.6,40.0,84.0,61,小雨
,,,,,,,,,,,,,,,,,,,
G3726,广州,2026-08-24,08:42,2026-08-24,08:42,0.0,0.0,31.4,26.8,18.2,18.2,0.0,21.0,8.1,26.6,97.0,87.0,63,中雨
G3726,佛山西,2026-08-24,09:04,2026-08-24,09:16,0.0,26.0,8.0,2.1,14.5,14.5,0.0,16.0,8.0,28.1,96.0,94.0,63,中雨
G3726,肇庆东,2026-08-24,09:35,2026-08-24,09:37,0.0,69.0,32.0,26.9,12.0,12.0,0.0,14.0,9.4,25.9,97.0,90.0,63,中雨
G3726,贺州,2026-08-24,10:24,2026-08-24,10:26,0.0,254.0,31.2,25.9,6.2,6.2,0.0,17.0,5.6,18.7,93.0,92.0,55,浓毛毛雨
G3726,阳朔,2026-08-24,10:58,2026-08-24,11:04,0.0,372.0,32.6,25.7,9.6,9.6,0.0,11.0,12.9,29.9,86.0,90.0,63,中雨
G3726,桂林西,2026-08-24,11:24,2026-08-24,11:28,0.0,437.0,34.4,26.5,0.0,0.0,0.0,0.0,22.0,49.3,11.0,66.0,1,晴间多云
G3726,都匀东,2026-08-24,12:43,2026-08-24,12:48,,734.0,26.7,23.2,23.0,23.0,0.0,24.0,12.4,25.2,99.0,96.0,63,中雨
G3726,贵阳东,2026-08-24,13:23,2026-08-24,13:31,0.0,850.0,31.7,21.0,1.6,1.6,0.0,8.0,17.5,41.4,39.0,64.0,53,毛毛雨
G3726,遵义,2026-08-24,14:18,2026-08-24,14:20,0.0,973.0,32.4,21.9,0.6,0.6,0.0,5.0,10.8,22.7,31.0,69.0,51,小毛毛雨
G3726,娄山关南,2026-08-24,14:34,2026-08-24,14:36,0.0,1003.0,30.8,21.6,2.3,2.3,0.0,9.0,13.0,29.2,22.0,76.0,53,毛毛雨
G3726,重庆西,2026-08-24,15:43,2026-08-24,15:52,2.0,1194.0,37.6,26.7,0.3,0.3,0.0,3.0,11.3,26.3,14.0,63.0,51,小毛毛雨
G3726,重庆北,2026-08-24,16:17,2026-08-24,16:22,0.0,1224.0,37.6,26.7,0.3,0.3,0.0,3.0,11.3,26.3,14.0,63.0,51,小毛毛雨
G3726,梁平南,2026-08-24,17:14,2026-08-24,17:19,0.0,1404.0,36.1,25.7,0.5,0.5,0.0,5.0,8.7,19.1,20.0,60.0,51,小毛毛雨
G3726,万州北,2026-08-24,17:40,2026-08-24,17:44,,1469.0,37.8,28.7,0.6,0.6,0.0,3.0,8.5,23.4,13.0,58.0,51,小毛毛雨
G3726,云阳,2026-08-24,17:57,2026-08-24,17:59,0.0,1507.0,32.2,26.5,0.0,0.0,0.0,0.0,23.4,48.2,6.0,77.0,0,晴
G3726,巫山,2026-08-24,18:33,,,0.0,1622.0,38.3,27.6,0.4,0.4,0.0,4.0,8.3,22.3,20.0,55.0,51,小毛毛雨
,,,,,,,,,,,,,,,,,,,
G1,北京南,2026-08-24,06:30,2026-08-24,06:30,0.0,0.0,31.9,23.4,11.4,11.4,0.0,10.0,9.0,24.1,53.0,85.0,63,中雨
G1,沧州西,2026-08-24,07:18,2026-08-24,07:20,-2.0,210.0,29.7,24.8,30.6,30.6,0.0,21.0,12.8,38.5,99.0,95.0,63,中雨
G1,德州东,2026-08-24,07:45,2026-08-24,07:47,0.0,314.0,29.6,20.9,2.6,2.6,0.0,13.0,4.0,19.1,52.0,78.0,51,小毛毛雨
G1,曲阜东,2026-08-24,08:34,2026-08-24,08:36,,527.0,34.0,26.3,0.6,0.6,0.0,3.0,14.3,29.2,39.0,75.0,51,小毛毛雨
G1,南京南,2026-08-24,10:13,2026-08-24,10:15,0.0,1015.0,32.4,26.8,0.2,0.2,0.0,2.0,21.9,55.1,5.0,76.0,51,小毛毛雨
G1,苏州北,2026-08-24,10:59,2026-08-24,11:01,3.0,1229.0,32.1,26.6,0.5,0.5,0.0,5.0,21.3,50.4,23.0,77.0,51,小毛毛雨
G1,上海虹桥,2026-08-24,11:24,,,0.0,1310.0,31.7,26.9,0.6,0.6,0.0,5.0,18.3,45.7,22.0,77.0,51,小毛毛雨
,,,,,,,,,,,,,,,,,,,
D1,北京西,2026-08-24,17:58,2026-08-24,17:58,0.0,0.0,31.9,23.4,11.4,11.4,0.0,10.0,9.0,24.1,53.0,85.0,63,中雨
D1,石家庄,2026-08-24,20:24,2026-08-24,20:30,-2.0,281.0,34.4,25.9,1.2,1.2,0.0,5.0,8.3,22.7,40.0,70.0,51,小毛毛雨
D1,郑州,2026-08-24,23:59,2026-08-25,00:05,-6.0,707.0,31.6,26.3,6.6,6.6,0.0,14.0,11.1,30.6,40.0,84.0,61,小雨
D1,武昌,2026-08-25,04:44,2026-08-25,04:50,-10.0,1243.0,27.8,22.9,19.7,19.7,0.0,21.0,15.1,30.6,97.0,93.0,63,中雨
D1,岳阳,2026-08-25,06:47,2026-08-25,06:51,-4.0,1458.0,33.6,27.1,0.4,0.4,0.0,4.0,15.6,34.9,22.0,77.0,51,小毛毛雨
D1,长沙,2026-08-25,08:16,,,-7.0,1605.0,41.4,29.1,0.3,0.3,0.0,3.0,10.0,35.6,13.0,47.0,51,小毛毛雨
,,,,,,,,,,,,,,,,,,,
