车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-08-20,14:04,2026-08-20,14:04,0.0,0.0,31.5,26.7,16.7,16.7,0.0,12.0,16.1,40.0,67.0,85.0,65,大雨
G80,南京南,2026-08-20,15:05,2026-08-20,15:10,-3.0,295.0,32.6,25.7,3.2,3.2,0.0,12.0,15.5,33.5,41.0,84.0,53,毛毛雨
G81,徐州东,2026-08-20,16:19,2026-08-20,16:21,,626.0,30.1,23.8,7.7,7.7,0.0,11.0,13.1,29.5,84.0,87.0,61,小雨
G81,商丘,2026-08-20,17:05,2026-08-20,17:07,3.0,796.0,30.1,24.1,0.5,0.5,0.0,2.0,13.3,29.9,51.0,83.0,51,小毛毛雨
G81,开封北,2026-08-20,17:41,2026-08-20,17:43,4.0,934.0,27.3,21.9,6.4,6.4,0.0,8.0,6.9,14.0,66.0,91.0,61,小雨
G81,郑州东,2026-08-20,18:04,,,2.0,986.0,31.3,23.8,4.7,4.7,0.0,11.0,7.6,22.0,19.0,82.0,61,小雨
,,,,,,,,,,,,,,,,,,,
G3726,广州,2026-08-20,08:42,2026-08-20,08:42,0.0,0.0,33.4,26.7,7.7,7.7,0.0,9.0,16.2,45.7,56.0,81.0,63,中雨
G3726,佛山西,2026-08-20,09:04,2026-08-20,09:16,0.0,26.0,9.2,1.3,9.1,9.1,0.0,15.0,6.9,28.1,79.0,89.0,63,中雨
G3726,肇庆东,2026-08-20,09:35,2026-08-20,09:37,0.0,69.0,32.7,26.2,8.2,8.2,0.0,11.0,18.9,41.4,56.0,82.0,63,中雨
G3726,贺州,2026-08-20,10:24,2026-08-20,10:26,0.0,254.0,34.6,25.7,0.3,0.3,0.0,3.0,15.0,37.8,42.0,75.0,51,小毛毛雨
