车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-07-29,14:04,2026-07-29,14:04,0.0,0.0,38.4,29.0,0.0,0.0,0.0,0.0,12.4,32.8,27.0,56.0,3,阴
G80,南京南,2026-07-29,15:05,2026-07-29,15:10,0.0,295.0,33.2,28.2,0.4,0.4,0.0,3.0,13.0,34.2,54.0,75.0,51,小毛毛雨
G81,徐州东,2026-07-29,16:19,2026-07-29,16:21,,626.0,32.1,27.1,6.7,6.7,0.0,7.0,13.7,45.0,89.0,82.0,63,中雨
G81,商丘,2026-07-29,17:05,2026-07-29,17:07,-1.0,796.0,30.7,25.7,10.9,10.9,0.0,17.0,16.1,38.2,83.0,87.0,63,中雨
G81,开封北,2026-07-29,17:41,2026-07-29,17:43,2.0,934.0,29.5,24.0,35.6,35.6,0.0,22.0,12.5,35.3,94.0,92.0,63,中雨
G81,郑州东,2026-07-29,18:04,,,0.0,986.0,29.2,23.9,15.8,15.8,0.0,21.0,11.4,31.3,95.0,91.0,63,中雨
G3726,广州,2026-07-29,08:42,2026-07-29,08:42,-2.0,0.0,29.0,23.7,27.8,27.8,0.0,21.0,13.2,40.7,100.0,94.0,63,中雨
G3726,佛山西,2026-07-29,09:04,2026-07-29,09:16,0.0,26.0,28.6,24.1,28.4,28.4,0.0,20.0,15.0,44.3,100.0,92.0,63,中雨
G3726,肇庆东,2026-07-29,09:35,2026-07-29,09:37,0.0,69.0,29.2,24.3,42.3,42.3,0.0,22.0,13.8,36.7,100.0,93.0,65,大雨
G3726,贺州,2026-07-29,10:24,2026-07-29,10:26,3.0,254.0,29.3,24.2,17.0,17.0,0.0,12.0,16.5,34.2,98.0,88.0,63,中雨
G3726,阳朔,2026-07-29,10:58,2026-07-29,11:04,4.0,372.0,28.9,24.1,21.2,21.2,0.0,14.0,14.9,35.6,99.0,89.0,63,中雨
G3726,桂林西,2026-07-29,11:24,2026-07-29,11:28,2.0,437.0,32.4,24.6,2.7,2.7,0.0,9.0,10.5,27.0,84.0,78.0,61,小雨
G3726,都匀东,2026-07-29,12:43,2026-07-29,12:48,,734.0,31.7,23.1,2.0,2.0,0.0,6.0,9.0,25.2,74.0,79.0,53,毛毛雨
G3726,贵阳东,2026-07-29,13:23,2026-07-29,13:31,0.0,850.0,28.3,19.7,0.6,0.6,0.0,4.0,18.4,42.1,90.0,73.0,51,小毛毛雨
G3726,遵义,2026-07-29,14:18,2026-07-29,14:20,-1.0,973.0,31.0,21.9,1.5,1.5,0.0,3.0,17.2,36.4,88.0,72.0,53,毛毛雨
G3726,娄山关南,2026-07-29,14:34,2026-07-29,14:36,0.0,1003.0,29.5,21.6,2.1,2.1,0.0,4.0,20.4,49.0,87.0,74.0,55,浓毛毛雨
G3726,重庆西,2026-07-29,15:43,2026-07-29,15:52,1.0,1194.0,37.0,28.4,0.6,0.6,0.0,4.0,12.5,36.4,63.0,51.0,51,小毛毛雨
G3726,重庆北,2026-07-29,16:17,2026-07-29,16:22,-3.0,1224.0,37.0,28.4,0.6,0.6,0.0,4.0,12.5,36.4,63.0,51.0,51,小毛毛雨
G3726,梁平南,2026-07-29,17:14,2026-07-29,17:19,0.0,1404.0,32.8,23.4,7.3,7.3,0.0,12.0,11.9,26.6,59.0,78.0,61,小雨
G3726,万州北,2026-07-29,17:40,2026-07-29,17:44,,1469.0,34.8,25.8,5.6,5.6,0.0,12.0,10.0,27.0,61.0,74.0,61,小雨
G3726,云阳,2026-07-29,17:57,2026-07-29,17:59,0.0,1507.0,33.8,27.9,0.0,0.0,0.0,0.0,13.3,28.4,46.0,76.0,3,阴
