车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-09-09,14:04,2026-09-09,14:04,-1.0,0,29.1,22.5,0.0,0.0,0.0,0.0,18.2,46.4,49.0,60.0,3,阴
G80,南京南,2026-09-09,15:05,2026-09-09,15:10,-3.0,295,25.8,20.5,0.0,0.0,0.0,0.0,17.4,43.2,43.0,68.0,3,阴
G81,徐州东,2026-09-09,16:19,2026-09-09,16:21,,626,24.8,19.3,0.0,0.0,0.0,0.0,14.7,39.6,55.0,52.0,3,阴
G81,商丘,2026-09-09,17:05,2026-09-09,17:07,0.0,796,23.8,18.0,0.1,0.1,0.0,1.0,21.1,47.9,92.0,60.0,51,小毛毛雨
G81,开封北,2026-09-09,17:41,2026-09-09,17:43,0.0,934,18.9,15.3,3.2,3.2,0.0,9.0,20.7,43.9,98.0,78.0,53,毛毛雨
G81,郑州东,2026-09-09,18:04,,,-2.0,986,19.4,15.2,6.6,6.6,0.0,17.0,15.6,36.4,100.0,80.0,53,毛毛雨
G3726,广州,2026-09-09,08:42,2026-09-09,08:42,0.0,0,32.9,24.8,2.7,2.7,0.0,8.0,7.4,21.6,27.0,73.0,55,浓毛毛雨
G3726,佛山西,2026-09-09,09:04,2026-09-09,09:16,0.0,26,32.7,25.3,1.5,1.5,0.0,10.0,12.1,25.2,31.0,73.0,51,小毛毛雨
G3726,肇庆东,2026-09-09,09:35,2026-09-09,09:37,-2.0,69,32.0,25.0,1.8,1.8,0.0,6.0,15.3,29.2,32.0,76.0,55,浓毛毛雨
G3726,贺州,2026-09-09,10:24,2026-09-09,10:26,0.0,254,30.9,22.1,2.0,2.0,0.0,9.0,11.5,28.8,12.0,80.0,53,毛毛雨
G3726,阳朔,2026-09-09,10:58,2026-09-09,11:04,0.0,372,31.7,22.8,0.9,0.9,0.0,4.0,15.3,34.2,8.0,69.0,51,小毛毛雨
G3726,桂林西,2026-09-09,11:24,2026-09-09,11:28,0.0,437,32.1,23.9,0.0,0.0,0.0,0.0,19.2,44.3,7.0,63.0,1,晴间多云
G3726,都匀东,2026-09-09,12:43,2026-09-09,12:48,,734,28.2,20.6,0.0,0.0,0.0,0.0,18.7,41.4,20.0,75.0,2,多云
G3726,贵阳东,2026-09-09,13:23,2026-09-09,13:31,0.0,850,30.1,19.1,2.8,2.8,0.0,12.0,16.4,34.2,27.0,71.0,53,毛毛雨
G3726,遵义,2026-09-09,14:18,2026-09-09,14:20,0.0,973,30.0,20.7,5.0,5.0,0.0,7.0,20.0,38.5,38.0,70.0,61,小雨
G3726,娄山关南,2026-09-09,14:34,2026-09-09,14:36,0.0,1003,29.9,21.6,0.0,0.0,0.0,0.0,17.6,40.3,40.0,64.0,3,阴
G3726,重庆西,2026-09-09,15:43,2026-09-09,15:52,0.0,1194,37.9,26.0,0.4,0.4,0.0,3.0,16.3,41.8,51.0,51.0,51,小毛毛雨
G3726,重庆北,2026-09-09,16:17,2026-09-09,16:22,-4.0,1224,37.9,26.0,0.4,0.4,0.0,3.0,16.3,41.8,51.0,51.0,51,小毛毛雨
G3726,梁平南,2026-09-09,17:14,2026-09-09,17:19,-1.0,1404,35.3,26.2,0.1,0.1,0.0,1.0,16.1,33.8,63.0,46.0,51,小毛毛雨
G3726,万州北,2026-09-09,17:40,2026-09-09,17:44,,1469,37.3,25.5,0.2,0.2,0.0,1.0,21.8,52.6,63.0,49.0,51,小毛毛雨
G3726,云阳,2026-09-09,17:57,2026-09-09,17:59,0.0,1507,25.6,20.3,0.0,0.0,0.0,0.0,19.4,39.6,44.0,72.0,3,阴
G3726,巫山,2026-09-09,18:33,,,0.0,1622,37.4,26.6,0.8,0.8,0.0,4.0,21.7,43.9,65.0,51.0,53,毛毛雨
G1,北京南,2026-09-09,06:30,2026-09-09,06:30,-2.0,0,25.1,16.9,0.0,0.0,0.0,0.0,9.1,23.4,42.0,53.0,3,阴
G1,沧州西,2026-09-09,07:18,2026-09-09,07:20,0.0,210,23.1,16.3,0.0,0.0,0.0,0.0,15.6,33.8,97.0,59.0,3,阴
