车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-08-03,14:04,2026-08-03,14:04,0.0,0.0,38.8,28.7,0.0,0.0,0.0,0.0,11.2,32.4,33.0,58.0,3,阴
G80,南京南,2026-08-03,15:05,2026-08-03,15:10,-4.0,295.0,37.8,28.9,0.0,0.0,0.0,0.0,10.5,31.3,29.0,56.0,3,阴
G81,徐州东,2026-08-03,16:19,2026-08-03,16:21,,626.0,38.6,27.4,0.1,0.1,0.0,1.0,11.2,32.0,11.0,56.0,51,小毛毛雨
G81,商丘,2026-08-03,17:05,2026-08-03,17:07,0.0,796.0,38.0,25.6,0.7,0.7,0.0,6.0,13.9,31.0,26.0,64.0,51,小毛毛雨
G81,开封北,2026-08-03,17:41,2026-08-03,17:43,0.0,934.0,33.6,25.1,2.3,2.3,0.0,7.0,9.5,33.5,40.0,79.0,61,小雨
G81,郑州东,2026-08-03,18:04,,,-1.0,986.0,34.7,24.1,5.6,5.6,0.0,5.0,14.8,37.8,52.0,76.0,63,中雨
G3726,广州,2026-08-03,08:42,2026-08-03,08:42,0.0,0.0,30.6,24.0,13.3,13.3,0.0,24.0,11.4,26.6,99.0,89.0,63,中雨
G3726,佛山西,2026-08-03,09:04,2026-08-03,09:16,0.0,26.0,30.4,24.1,14.4,14.4,0.0,22.0,11.2,31.3,100.0,90.0,63,中雨
G3726,肇庆东,2026-08-03,09:35,2026-08-03,09:37,0.0,69.0,30.6,24.3,17.1,17.1,0.0,16.0,12.6,27.4,99.0,90.0,65,大雨
G3726,贺州,2026-08-03,10:24,2026-08-03,10:26,0.0,254.0,31.0,24.7,5.8,5.8,0.0,13.0,11.0,21.6,98.0,85.0,61,小雨
G3726,阳朔,2026-08-03,10:58,2026-08-03,11:04,0.0,372.0,31.2,23.8,3.9,3.9,0.0,14.0,6.7,22.0,99.0,90.0,53,毛毛雨
G3726,桂林西,2026-08-03,11:24,2026-08-03,11:28,0.0,437.0,30.0,24.7,6.8,6.8,0.0,12.0,9.0,26.3,98.0,86.0,63,中雨
G3726,都匀东,2026-08-03,12:43,2026-08-03,12:48,,734.0,29.7,23.7,3.9,3.9,0.0,12.0,8.6,22.0,96.0,93.0,53,毛毛雨
G3726,贵阳东,2026-08-03,13:23,2026-08-03,13:31,0.0,850.0,24.4,20.3,19.1,19.1,0.0,18.0,8.0,21.6,93.0,88.0,63,中雨
G3726,遵义,2026-08-03,14:18,2026-08-03,14:20,0.0,973.0,27.0,21.8,11.8,11.8,0.0,16.0,10.1,24.1,83.0,83.0,61,小雨
G3726,娄山关南,2026-08-03,14:34,2026-08-03,14:36,0.0,1003.0,25.3,20.7,16.5,16.5,0.0,15.0,11.9,28.8,87.0,90.0,61,小雨
G3726,重庆西,2026-08-03,15:43,2026-08-03,15:52,2.0,1194.0,28.1,22.8,23.1,23.1,0.0,17.0,14.7,31.3,84.0,87.0,63,中雨
G3726,重庆北,2026-08-03,16:17,2026-08-03,16:22,-3.0,1224.0,28.1,22.8,23.1,23.1,0.0,17.0,14.7,31.3,84.0,87.0,63,中雨
G3726,梁平南,2026-08-03,17:14,2026-08-03,17:19,0.0,1404.0,24.8,22.8,75.1,75.1,0.0,24.0,7.5,18.0,99.0,96.0,65,大雨
G3726,万州北,2026-08-03,17:40,2026-08-03,17:44,,1469.0,27.0,24.8,67.6,67.6,0.0,24.0,7.4,18.0,100.0,95.0,63,中雨
G3726,云阳,2026-08-03,17:57,2026-08-03,17:59,2.0,1507.0,36.6,28.4,0.0,0.0,0.0,0.0,12.0,24.1,49.0,62.0,3,阴
G3726,巫山,2026-08-03,18:33,,,0.0,1622.0,26.2,24.5,68.9,68.9,0.0,24.0,9.2,20.5,100.0,98.0,65,大雨
G1,北京南,2026-08-03,06:30,2026-08-03,06:30,0.0,0.0,35.7,26.1,9.2,9.2,0.0,16.0,14.2,38.5,43.0,79.0,61,小雨
G1,沧州西,2026-08-03,07:18,2026-08-03,07:20,0.0,210.0,36.1,28.4,1.3,1.3,0.0,1.0,19.2,38.9,7.0,67.0,61,小雨
G1,德州东,2026-08-03,07:45,2026-08-03,07:47,-2.0,314.0,36.9,28.9,1.3,1.3,0.0,3.0,20.2,47.2,7.0,59.0,53,毛毛雨
G1,曲阜东,2026-08-03,08:34,2026-08-03,08:36,,527.0,34.5,26.0,2.2,2.2,0.0,6.0,18.2,39.2,12.0,73.0,53,毛毛雨
G1,南京南,2026-08-03,10:13,2026-08-03,10:15,0.0,1015.0,37.8,28.9,0.0,0.0,0.0,0.0,10.5,31.3,29.0,56.0,3,阴
G1,苏州北,2026-08-03,10:59,2026-08-03,11:01,1.0,1229.0,38.3,28.9,0.0,0.0,0.0,0.0,13.5,33.1,20.0,56.0,3,阴
G1,上海虹桥,2026-08-03,11:24,,,2.0,1310.0,38.8,28.7,0.0,0.0,0.0,0.0,11.2,32.4,33.0,58.0,3,阴
D1,北京西,2026-08-03,17:58,2026-08-03,17:58,0.0,0.0,35.7,26.1,9.2,9.2,0.0,16.0,14.2,38.5,43.0,79.0,61,小雨
D1,石家庄,2026-08-03,20:24,2026-08-03,20:30,0.0,281.0,37.0,25.7,4.6,4.6,0.0,9.0,15.1,38.5,91.0,76.0,55,浓毛毛雨
D1,郑州,2026-08-03,23:59,2026-08-04,00:05,-4.0,707.0,34.7,24.1,5.6,5.6,0.0,5.0,14.8,37.8,52.0,76.0,63,中雨
D1,武昌,2026-08-04,04:44,2026-08-04,04:50,-22.0,1243.0,33.1,22.8,1.4,1.4,0.0,6.0,7.4,22.7,43.0,75.0,51,小毛毛雨
D1,岳阳,2026-08-04,06:47,2026-08-04,06:51,-2.0,1458.0,35.0,27.0,0.7,0.7,0.0,2.0,10.8,23.0,66.0,68.0,53,毛毛雨
D1,长沙,2026-08-04,08:16,,,-6.0,1605.0,37.6,27.9,0.1,0.1,0.0,1.0,12.7,31.0,69.0,57.0,51,小毛毛雨
