车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-08-19,14:04,2026-08-19,14:04,-1.0,0.0,31.9,26.4,0.1,0.1,0.0,1.0,13.8,37.4,28.0,78.0,51,小毛毛雨
G80,南京南,2026-08-19,15:05,2026-08-19,15:10,2.0,295.0,32.4,26.2,0.3,0.3,0.0,3.0,12.1,29.2,70.0,81.0,51,小毛毛雨
G81,徐州东,2026-08-19,16:19,2026-08-19,16:21,,626.0,31.5,25.1,0.8,0.8,0.0,4.0,10.5,25.6,81.0,83.0,53,毛毛雨
G81,商丘,2026-08-19,17:05,2026-08-19,17:07,3.0,796.0,30.3,25.3,0.3,0.3,0.0,2.0,12.3,27.7,97.0,81.0,51,小毛毛雨
G81,开封北,2026-08-19,17:41,2026-08-19,17:43,1.0,934.0,28.7,21.6,0.1,0.1,0.0,1.0,11.8,24.8,88.0,76.0,51,小毛毛雨
G81,郑州东,2026-08-19,18:04,,,2.0,986.0,27.8,23.6,13.0,13.0,0.0,14.0,8.0,20.2,70.0,90.0,63,中雨
,,,,,,,,,,,,,,,,,,,
G3726,广州,2026-08-19,08:42,2026-08-19,08:42,0.0,0.0,34.1,27.5,1.6,1.6,0.0,4.0,14.9,37.4,37.0,75.0,55,浓毛毛雨
G3726,佛山西,2026-08-19,09:04,2026-08-19,09:16,0.0,26.0,7.0,1.0,7.4,7.4,0.0,16.0,8.5,27.0,96.0,94.0,61,小雨
G3726,肇庆东,2026-08-19,09:35,2026-08-19,09:37,0.0,69.0,33.2,26.6,3.5,3.5,0.0,12.0,16.4,40.0,36.0,79.0,55,浓毛毛雨
G3726,贺州,2026-08-19,10:24,2026-08-19,10:26,0.0,254.0,34.9,25.7,1.0,1.0,0.0,7.0,6.7,23.0,52.0,75.0,51,小毛毛雨
G3726,阳朔,2026-08-19,10:58,2026-08-19,11:04,0.0,372.0,33.5,25.1,1.4,1.4,0.0,6.0,12.9,33.5,49.0,81.0,53,毛毛雨
G3726,桂林西,2026-08-19,11:24,2026-08-19,11:28,0.0,437.0,34.7,24.8,0.0,0.0,0.0,0.0,11.7,24.1,37.0,72.0,3,阴
G3726,都匀东,2026-08-19,12:43,2026-08-19,12:48,,734.0,30.2,23.4,6.1,6.1,0.0,21.0,15.2,33.5,98.0,90.0,61,小雨
G3726,贵阳东,2026-08-19,13:23,2026-08-19,13:31,0.0,850.0,28.4,20.5,6.8,6.8,0.0,10.0,16.3,36.0,83.0,81.0,63,中雨
G3726,遵义,2026-08-19,14:18,2026-08-19,14:20,0.0,973.0,29.6,21.3,9.3,9.3,0.0,19.0,13.7,25.9,86.0,84.0,61,小雨
G3726,娄山关南,2026-08-19,14:34,2026-08-19,14:36,0.0,1003.0,29.7,21.4,4.9,4.9,0.0,14.0,9.6,22.3,70.0,87.0,61,小雨
G3726,重庆西,2026-08-19,15:43,2026-08-19,15:52,2.0,1194.0,29.5,24.1,10.6,10.6,0.0,9.0,11.3,26.3,71.0,81.0,63,中雨
G3726,重庆北,2026-08-19,16:17,2026-08-19,16:22,-1.0,1224.0,29.5,24.1,10.6,10.6,0.0,9.0,11.3,26.3,71.0,81.0,63,中雨
G3726,梁平南,2026-08-19,17:14,2026-08-19,17:19,-1.0,1404.0,28.9,24.5,3.2,3.2,0.0,10.0,8.4,23.8,86.0,79.0,55,浓毛毛雨
