车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-09-12,14:04,2026-09-12,14:04,0.0,0,32.3,22.1,0.0,0.0,0.0,0.0,9.4,30.6,21.0,58.0,3,阴
G80,南京南,2026-09-12,15:05,2026-09-12,15:10,0.0,295,,,,,,,,,,,,
G81,徐州东,2026-09-12,16:19,2026-09-12,16:21,,626,,,,,,,,,,,,
G81,商丘,2026-09-12,17:05,2026-09-12,17:07,0.0,796,,,,,,,,,,,,
G81,开封北,2026-09-12,17:41,2026-09-12,17:43,0.0,934,,,,,,,,,,,,
G81,郑州东,2026-09-12,18:04,,,-1.0,986,27.9,17.6,0.0,0.0,0.0,0.0,7.7,19.8,56.0,61.0,3,阴
G3726,广州,2026-09-12,08:42,2026-09-12,08:42,0.0,0,31.8,23.3,0.1,0.1,0.0,1.0,12.5,32.8,34.0,66.0,51,小毛毛雨
G3726,佛山西,2026-09-12,09:04,2026-09-12,09:16,0.0,26,32.5,23.8,0.0,0.0,0.0,0.0,13.6,34.9,34.0,62.0,3,阴
G3726,肇庆东,2026-09-12,09:35,2026-09-12,09:37,0.0,69,30.6,23.6,0.0,0.0,0.0,0.0,12.4,28.8,35.0,66.0,3,阴
G3726,贺州,2026-09-12,10:24,2026-09-12,10:26,0.0,254,29.9,18.7,0.0,0.0,0.0,0.0,12.2,28.8,12.0,73.0,2,多云
G3726,阳朔,2026-09-12,10:58,2026-09-12,11:04,0.0,372,,,,,,,,,,,,
G3726,桂林西,2026-09-12,11:24,2026-09-12,11:28,0.0,437,,,,,,,,,,,,
G3726,都匀东,2026-09-12,12:43,2026-09-12,12:48,,734,,,,,,,,,,,,
G3726,贵阳东,2026-09-12,13:23,2026-09-12,13:31,0.0,850,,,,,,,,,,,,
G3726,遵义,2026-09-12,14:18,2026-09-12,14:20,-2.0,973,24.5,14.5,0.0,0.0,0.0,0.0,7.6,20.5,38.0,73.0,3,阴
G3726,娄山关南,2026-09-12,14:34,2026-09-12,14:36,0.0,1003,,,,,,,,,,,,
G3726,重庆西,2026-09-12,15:43,2026-09-12,15:52,0.0,1194,27.2,21.6,2.4,2.4,0.0,8.0,10.5,25.2,67.0,73.0,53,毛毛雨
G3726,重庆北,2026-09-12,16:17,2026-09-12,16:22,0.0,1224,27.2,21.6,2.4,2.4,0.0,8.0,10.5,25.2,67.0,73.0,53,毛毛雨
G3726,梁平南,2026-09-12,17:14,2026-09-12,17:19,-2.0,1404,,,,,,,,,,,,
G3726,万州北,2026-09-12,17:40,2026-09-12,17:44,,1469,,,,,,,,,,,,
G3726,云阳,2026-09-12,17:57,2026-09-12,17:59,0.0,1507,,,,,,,,,,,,
G3726,巫山,2026-09-12,18:33,,,0.0,1622,,,,,,,,,,,,
G1,北京南,2026-09-12,06:30,2026-09-12,06:30,0.0,0,,,,,,,,,,,,
G1,沧州西,2026-09-12,07:18,2026-09-12,07:20,0.0,210,,,,,,,,,,,,
G1,德州东,2026-09-12,07:45,2026-09-12,07:47,0.0,314,,,,,,,,,,,,
G1,曲阜东,2026-09-12,08:34,2026-09-12,08:36,,527,,,,,,,,,,,,
G1,南京南,2026-09-12,10:13,2026-09-12,10:15,2.0,1015,,,,,,,,,,,,
G1,苏州北,2026-09-12,10:59,2026-09-12,11:01,1.0,1229,,,,,,,,,,,,
G1,上海虹桥,2026-09-12,11:24,,,1.0,1310,32.3,22.1,0.0,0.0,0.0,0.0,9.4,30.6,21.0,58.0,3,阴
D1,北京西,2026-09-12,17:58,2026-09-12,17:58,,0,,,,,,,,,,,,
D1,石家庄,2026-09-12,20:24,2026-09-12,20:30,0.0,281,,,,,,,,,,,,
D1,郑州,2026-09-12,23:59,2026-09-13,00:05,6.0,707,27.9,17.6,0.0,0.0,0.0,0.0,7.7,19.8,56.0,61.0,3,阴
D1,武昌,2026-09-13,04:44,2026-09-13,04:50,3.0,1243,,,,,,,,,,,,
D1,岳阳,2026-09-13,06:47,2026-09-13,06:51,1.0,1458,,,,,,,,,,,,
D1,长沙,2026-09-13,08:16,,,-4.0,1605,,,,,,,,,,,,
