车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-09-02,14:04,2026-09-02,14:04,0.0,0,29.1,23.8,21.1,21.1,0.0,13.0,17.2,40.7,92.0,86.0,63,中雨
G80,南京南,2026-09-02,15:05,2026-09-02,15:10,-3.0,295,27.6,23.1,7.2,7.2,0.0,8.0,17.0,41.4,96.0,82.0,61,小雨
G81,徐州东,2026-09-02,16:19,2026-09-02,16:21,,626,27.5,20.2,0.0,0.0,0.0,0.0,17.3,40.7,50.0,59.0,3,阴
G81,商丘,2026-09-02,17:05,2026-09-02,17:07,1.0,796,29.1,21.9,0.0,0.0,0.0,0.0,17.3,38.9,78.0,48.0,3,阴
G81,开封北,2026-09-02,17:41,2026-09-02,17:43,3.0,934,33.4,20.4,0.0,0.0,0.0,0.0,12.6,27.7,11.0,41.0,3,阴
G81,郑州东,2026-09-02,18:04,,,4.0,986,30.1,21.7,0.0,0.0,0.0,0.0,14.0,38.9,28.0,54.0,3,阴
G3726,广州,2026-09-02,08:42,2026-09-02,08:42,0.0,0,30.6,22.8,6.4,6.4,0.0,8.0,19.4,45.0,89.0,75.0,61,小雨
G3726,佛山西,2026-09-02,09:04,2026-09-02,09:16,0.0,26,6.9,-1.9,9.8,8.2,1.12,10.0,7.7,29.5,84.0,89.0,73,中雪
G3726,肇庆东,2026-09-02,09:35,2026-09-02,09:37,-3.0,69,31.1,21.9,8.5,8.5,0.0,5.0,16.5,35.6,76.0,72.0,63,中雨
G3726,贺州,2026-09-02,10:24,2026-09-02,10:26,0.0,254,25.6,19.0,1.4,1.4,0.0,5.0,17.2,38.5,82.0,78.0,53,毛毛雨
G3726,阳朔,2026-09-02,10:58,2026-09-02,11:04,-2.0,372,26.1,19.3,10.7,10.7,0.0,10.0,25.5,57.2,73.0,81.0,63,中雨
G3726,桂林西,2026-09-02,11:24,2026-09-02,11:28,0.0,437,24.9,22.9,34.8,34.8,0.0,19.0,21.4,43.9,100.0,96.0,63,中雨
G3726,都匀东,2026-09-02,12:43,2026-09-02,12:48,,734,20.3,18.9,11.1,11.1,0.0,15.0,10.6,22.0,100.0,85.0,61,小雨
G3726,贵阳东,2026-09-02,13:23,2026-09-02,13:31,0.0,850,26.3,14.7,0.0,0.0,0.0,0.0,20.1,45.4,5.0,59.0,1,晴间多云
G3726,遵义,2026-09-02,14:18,2026-09-02,14:20,0.0,973,26.5,15.4,0.0,0.0,0.0,0.0,13.9,27.4,7.0,66.0,1,晴间多云
G3726,娄山关南,2026-09-02,14:34,2026-09-02,14:36,0.0,1003,28.3,15.4,0.0,0.0,0.0,0.0,12.3,27.7,23.0,65.0,3,阴
G3726,重庆西,2026-09-02,15:43,2026-09-02,15:52,0.0,1194,31.8,22.7,0.0,0.0,0.0,0.0,5.8,16.6,1.0,64.0,0,晴
G3726,重庆北,2026-09-02,16:17,2026-09-02,16:22,0.0,1224,31.8,22.7,0.0,0.0,0.0,0.0,5.8,16.6,1.0,64.0,0,晴
G3726,梁平南,2026-09-02,17:14,2026-09-02,17:19,-1.0,1404,32.2,21.8,0.0,0.0,0.0,0.0,13.2,28.4,1.0,34.0,0,晴
G3726,万州北,2026-09-02,17:40,2026-09-02,17:44,,1469,33.4,22.8,0.0,0.0,0.0,0.0,13.1,34.9,11.0,41.0,2,多云
G3726,云阳,2026-09-02,17:57,2026-09-02,17:59,0.0,1507,27.8,23.6,12.7,12.7,0.0,9.0,22.5,44.6,98.0,85.0,63,中雨
G3726,巫山,2026-09-02,18:33,,,0.0,1622,34.3,22.9,0.0,0.0,0.0,0.0,11.3,28.4,2.0,35.0,1,晴间多云
G1,北京南,2026-09-02,06:30,2026-09-02,06:30,0.0,0,30.0,19.0,0.0,0.0,0.0,0.0,10.3,26.3,0.0,59.0,0,晴
G1,沧州西,2026-09-02,07:18,2026-09-02,07:20,-2.0,210,27.5,23.8,28.7,28.7,0.0,23.0,10.3,33.8,98.0,96.0,63,中雨
G1,德州东,2026-09-02,07:45,2026-09-02,07:47,0.0,314,29.9,16.9,0.4,0.4,0.0,3.0,6.3,23.4,27.0,58.0,51,小毛毛雨
G1,曲阜东,2026-09-02,08:34,2026-09-02,08:36,,527,31.3,18.8,0.0,0.0,0.0,0.0,17.5,34.9,11.0,47.0,2,多云
G1,南京南,2026-09-02,10:13,2026-09-02,10:15,1.0,1015,27.6,23.1,7.2,7.2,0.0,8.0,17.0,41.4,96.0,82.0,61,小雨
G1,苏州北,2026-09-02,10:59,2026-09-02,11:01,0.0,1229,28.1,24.8,8.8,8.8,0.0,16.0,15.8,36.4,96.0,90.0,61,小雨
G1,上海虹桥,2026-09-02,11:24,,,0.0,1310,29.1,23.8,21.1,21.1,0.0,13.0,17.2,40.7,92.0,86.0,63,中雨
D1,北京西,2026-09-02,17:58,2026-09-02,17:58,0.0,0,30.0,19.0,0.0,0.0,0.0,0.0,10.3,26.3,0.0,59.0,0,晴
D1,石家庄,2026-09-02,20:24,2026-09-02,20:30,0.0,281,28.0,19.8,0.0,0.0,0.0,0.0,5.7,18.7,5.0,74.0,0,晴
D1,郑州,2026-09-02,23:59,2026-09-03,00:05,-3.0,707,30.1,21.7,0.0,0.0,0.0,0.0,14.0,38.9,28.0,54.0,3,阴
D1,武昌,2026-09-03,04:44,2026-09-03,04:50,-11.0,1243,23.4,21.9,59.0,59.0,0.0,24.0,21.5,50.0,100.0,96.0,65,大雨
D1,岳阳,2026-09-03,06:47,2026-09-03,06:51,-3.0,1458,24.7,19.7,5.4,5.4,0.0,11.0,20.8,45.4,100.0,83.0,61,小雨
D1,长沙,2026-09-03,08:16,,,-1.0,1605,36.0,23.4,0.0,0.0,0.0,0.0,7.0,26.3,10.0,42.0,2,多云
