车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-09-23,14:04,2026-09-23,14:04,4.0,0,29.1,23.1,0.0,0.0,0.0,0.0,10.7,23.8,55.0,67.0,3,阴
G80,南京南,2026-09-23,15:05,2026-09-23,15:10,1.0,295,27.0,22.1,0.3,0.3,0.0,3.0,9.6,24.5,87.0,82.0,51,小毛毛雨
G81,徐州东,2026-09-23,16:19,2026-09-23,16:21,,626,28.1,20.1,0.0,0.0,0.0,0.0,9.1,18.4,89.0,69.0,3,阴
G81,商丘,2026-09-23,17:05,2026-09-23,17:07,-2.0,796,28.3,17.9,0.0,0.0,0.0,0.0,6.8,19.1,85.0,71.0,3,阴
G81,开封北,2026-09-23,17:41,2026-09-23,17:43,0.0,934,28.9,19.5,0.0,0.0,0.0,0.0,9.4,18.0,83.0,71.0,3,阴
G81,郑州东,2026-09-23,18:04,,,0.0,986,29.1,20.3,0.0,0.0,0.0,0.0,6.0,15.1,83.0,69.0,3,阴
G3726,广州,2026-09-23,08:42,2026-09-23,08:42,0.0,0,33.7,25.5,3.0,3.0,0.0,8.0,9.8,22.0,58.0,77.0,61,小雨
G3726,佛山西,2026-09-23,09:04,2026-09-23,09:16,0.0,26,34.6,26.4,0.9,0.9,0.0,2.0,7.6,25.6,56.0,72.0,53,毛毛雨
G3726,肇庆东,2026-09-23,09:35,2026-09-23,09:37,-2.0,69,32.4,24.7,4.9,4.9,0.0,14.0,6.8,20.5,46.0,82.0,61,小雨
G3726,贺州,2026-09-23,10:24,2026-09-23,10:26,0.0,254,32.7,23.9,0.7,0.7,0.0,3.0,6.4,17.6,63.0,80.0,51,小毛毛雨
G3726,阳朔,2026-09-23,10:58,2026-09-23,11:04,0.0,372,32.3,23.5,0.9,0.9,0.0,7.0,6.8,20.2,74.0,84.0,51,小毛毛雨
G3726,桂林西,2026-09-23,11:24,2026-09-23,11:28,1.0,437,32.8,23.8,0.6,0.6,0.0,5.0,9.5,21.6,79.0,73.0,51,小毛毛雨
G3726,都匀东,2026-09-23,12:43,2026-09-23,12:48,,734,27.7,20.9,0.2,0.2,0.0,1.0,10.9,24.8,55.0,83.0,51,小毛毛雨
G3726,贵阳东,2026-09-23,13:23,2026-09-23,13:31,0.0,850,29.6,19.5,2.5,2.5,0.0,11.0,18.0,41.4,48.0,71.0,53,毛毛雨
G3726,遵义,2026-09-23,14:18,2026-09-23,14:20,0.0,973,28.1,19.5,11.3,11.3,0.0,12.0,14.9,27.4,51.0,82.0,63,中雨
G3726,娄山关南,2026-09-23,14:34,2026-09-23,14:36,0.0,1003,27.4,19.9,3.6,3.6,0.0,16.0,14.1,33.8,50.0,84.0,55,浓毛毛雨
G3726,重庆西,2026-09-23,15:43,2026-09-23,15:52,-1.0,1194,27.1,21.1,2.8,2.8,0.0,7.0,8.6,19.8,71.0,84.0,55,浓毛毛雨
G3726,重庆北,2026-09-23,16:17,2026-09-23,16:22,0.0,1224,27.1,21.1,2.8,2.8,0.0,7.0,8.6,19.8,71.0,84.0,55,浓毛毛雨
G3726,梁平南,2026-09-23,17:14,2026-09-23,17:19,0.0,1404,24.3,20.0,10.9,10.9,0.0,17.0,7.5,16.6,90.0,92.0,61,小雨
G3726,万州北,2026-09-23,17:40,2026-09-23,17:44,,1469,25.0,22.4,14.4,14.4,0.0,15.0,7.4,18.7,77.0,92.0,61,小雨
G3726,云阳,2026-09-23,17:57,2026-09-23,17:59,0.0,1507,26.7,21.9,2.9,2.9,0.0,6.0,11.1,24.8,81.0,86.0,55,浓毛毛雨
G3726,巫山,2026-09-23,18:33,,,0.0,1622,23.7,21.8,18.3,18.3,0.0,18.0,10.5,22.3,90.0,96.0,63,中雨
G1,北京南,2026-09-23,06:30,2026-09-23,06:30,0.0,0,32.3,21.6,0.0,0.0,0.0,0.0,10.7,27.0,33.0,55.0,3,阴
G1,沧州西,2026-09-23,07:18,2026-09-23,07:20,0.0,210,31.2,18.2,0.0,0.0,0.0,0.0,11.9,29.5,18.0,59.0,3,阴
G1,德州东,2026-09-23,07:45,2026-09-23,07:47,0.0,314,32.5,20.5,0.0,0.0,0.0,0.0,11.8,30.6,21.0,46.0,3,阴
G1,曲阜东,2026-09-23,08:34,2026-09-23,08:36,,527,32.4,18.1,0.0,0.0,0.0,0.0,12.0,27.0,64.0,45.0,3,阴
G1,南京南,2026-09-23,10:13,2026-09-23,10:15,-1.0,1015,27.0,22.1,0.3,0.3,0.0,3.0,9.6,24.5,87.0,82.0,51,小毛毛雨
G1,苏州北,2026-09-23,10:59,2026-09-23,11:01,0.0,1229,29.4,23.5,0.1,0.1,0.0,1.0,10.4,26.3,82.0,70.0,51,小毛毛雨
G1,上海虹桥,2026-09-23,11:24,,,-3.0,1310,29.1,23.1,0.0,0.0,0.0,0.0,10.7,23.8,55.0,67.0,3,阴
D1,北京西,2026-09-23,17:58,2026-09-23,17:58,0.0,0,32.3,21.6,0.0,0.0,0.0,0.0,10.7,27.0,33.0,55.0,3,阴
D1,石家庄,2026-09-23,20:24,2026-09-23,20:30,1.0,281,29.7,17.9,0.0,0.0,0.0,0.0,7.8,19.1,28.0,78.0,3,阴
D1,郑州,2026-09-23,23:59,2026-09-24,00:05,-6.0,707,29.1,20.3,0.0,0.0,0.0,0.0,6.0,15.1,83.0,69.0,3,阴
D1,武昌,2026-09-24,04:44,2026-09-24,04:50,-16.0,1243,31.9,21.1,0.6,0.6,0.0,4.0,11.4,25.2,31.0,82.0,51,小毛毛雨
D1,岳阳,2026-09-24,06:47,2026-09-24,06:51,-8.0,1458,29.3,22.0,0.0,0.0,0.0,0.0,9.1,23.8,5.0,84.0,1,晴间多云
D1,长沙,2026-09-24,08:16,,,-7.0,1605,32.1,22.0,0.0,0.0,0.0,0.0,6.2,19.1,8.0,76.0,2,多云
