车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-09-04,14:04,2026-09-04,14:04,0.0,0,30.9,25.2,3.3,3.3,0.0,13.0,18.0,43.2,66.0,75.0,53,毛毛雨
G80,南京南,2026-09-04,15:05,2026-09-04,15:10,-3.0,295,28.3,21.8,0.0,0.0,0.0,0.0,15.2,37.1,72.0,74.0,3,阴
G81,徐州东,2026-09-04,16:19,2026-09-04,16:21,,626,30.3,19.2,0.0,0.0,0.0,0.0,11.9,33.5,6.0,57.0,3,阴
G81,商丘,2026-09-04,17:05,2026-09-04,17:07,34.0,796,31.0,19.3,0.0,0.0,0.0,0.0,11.7,31.3,10.0,46.0,3,阴
G81,开封北,2026-09-04,17:41,2026-09-04,17:43,33.0,934,30.1,20.4,0.0,0.0,0.0,0.0,13.8,36.7,0.0,48.0,0,晴
G81,郑州东,2026-09-04,18:04,,,31.0,986,30.4,20.3,0.0,0.0,0.0,0.0,12.8,36.7,0.0,47.0,0,晴
G3726,广州,2026-09-04,08:42,2026-09-04,08:42,0.0,0,28.6,23.7,0.2,0.2,0.0,2.0,12.2,28.4,86.0,76.0,51,小毛毛雨
G3726,佛山西,2026-09-04,09:04,2026-09-04,09:16,0.0,26,28.8,24.0,0.1,0.1,0.0,1.0,12.2,25.9,83.0,75.0,51,小毛毛雨
G3726,肇庆东,2026-09-04,09:35,2026-09-04,09:37,0.0,69,27.5,23.4,0.2,0.2,0.0,2.0,12.5,24.8,95.0,77.0,51,小毛毛雨
G3726,贺州,2026-09-04,10:24,2026-09-04,10:26,0.0,254,26.0,21.0,3.0,3.0,0.0,7.0,9.5,22.0,99.0,87.0,53,毛毛雨
G3726,阳朔,2026-09-04,10:58,2026-09-04,11:04,0.0,372,24.7,20.9,4.6,4.6,0.0,18.0,16.6,42.1,99.0,90.0,53,毛毛雨
G3726,桂林西,2026-09-04,11:24,2026-09-04,11:28,0.0,437,25.1,20.4,22.8,22.8,0.0,21.0,12.5,26.6,97.0,88.0,63,中雨
G3726,都匀东,2026-09-04,12:43,2026-09-04,12:48,,734,21.2,18.6,21.7,21.7,0.0,22.0,18.6,36.7,100.0,95.0,63,中雨
G3726,贵阳东,2026-09-04,13:23,2026-09-04,13:31,0.0,850,23.1,17.2,5.9,5.9,0.0,12.0,15.9,36.0,99.0,81.0,55,浓毛毛雨
G3726,遵义,2026-09-04,14:18,2026-09-04,14:20,0.0,973,25.4,18.4,3.2,3.2,0.0,14.0,14.8,31.0,89.0,80.0,53,毛毛雨
G3726,娄山关南,2026-09-04,14:34,2026-09-04,14:36,0.0,1003,25.8,18.6,1.6,1.6,0.0,8.0,9.2,23.8,80.0,82.0,53,毛毛雨
G3726,重庆西,2026-09-04,15:43,2026-09-04,15:52,0.0,1194,32.9,25.3,0.0,0.0,0.0,0.0,8.1,20.9,48.0,53.0,3,阴
G3726,重庆北,2026-09-04,16:17,2026-09-04,16:22,0.0,1224,32.9,25.3,0.0,0.0,0.0,0.0,8.1,20.9,48.0,53.0,3,阴
G3726,梁平南,2026-09-04,17:14,2026-09-04,17:19,0.0,1404,34.1,23.5,0.3,0.3,0.0,1.0,12.4,25.6,43.0,46.0,51,小毛毛雨
G3726,万州北,2026-09-04,17:40,2026-09-04,17:44,,1469,36.1,26.1,0.0,0.0,0.0,0.0,14.8,34.6,56.0,47.0,3,阴
G3726,云阳,2026-09-04,17:57,2026-09-04,17:59,0.0,1507,28.5,21.8,0.0,0.0,0.0,0.0,18.0,37.1,60.0,75.0,3,阴
G3726,巫山,2026-09-04,18:33,,,0.0,1622,35.8,24.8,0.0,0.0,0.0,0.0,10.5,25.2,29.0,44.0,3,阴
G1,北京南,2026-09-04,06:30,2026-09-04,06:30,0.0,0,33.9,21.9,0.0,0.0,0.0,0.0,8.3,23.4,79.0,40.0,3,阴
G1,沧州西,2026-09-04,07:18,2026-09-04,07:20,0.0,210,31.2,18.6,0.0,0.0,0.0,0.0,10.5,25.9,75.0,62.0,3,阴
G1,德州东,2026-09-04,07:45,2026-09-04,07:47,0.0,314,30.3,17.6,0.0,0.0,0.0,0.0,12.0,31.0,39.0,61.0,3,阴
G1,曲阜东,2026-09-04,08:34,2026-09-04,08:36,,527,33.5,18.5,0.0,0.0,0.0,0.0,14.8,31.7,0.0,47.0,0,晴
G1,南京南,2026-09-04,10:13,2026-09-04,10:15,1.0,1015,28.3,21.8,0.0,0.0,0.0,0.0,15.2,37.1,72.0,74.0,3,阴
G1,苏州北,2026-09-04,10:59,2026-09-04,11:01,2.0,1229,29.9,23.7,2.0,2.0,0.0,5.0,17.3,41.4,55.0,79.0,53,毛毛雨
G1,上海虹桥,2026-09-04,11:24,,,-1.0,1310,30.9,25.2,3.3,3.3,0.0,13.0,18.0,43.2,66.0,75.0,53,毛毛雨
D1,北京西,2026-09-04,17:58,2026-09-04,17:58,0.0,0,33.9,21.9,0.0,0.0,0.0,0.0,8.3,23.4,79.0,40.0,3,阴
D1,石家庄,2026-09-04,20:24,2026-09-04,20:30,6.0,281,28.8,17.5,0.0,0.0,0.0,0.0,7.1,15.8,64.0,65.0,3,阴
D1,郑州,2026-09-04,23:59,2026-09-05,00:05,20.0,707,30.4,20.3,0.0,0.0,0.0,0.0,12.8,36.7,0.0,47.0,0,晴
D1,武昌,2026-09-05,04:44,2026-09-05,04:50,10.0,1243,30.8,22.1,5.7,5.7,0.0,4.0,14.3,30.6,64.0,88.0,63,中雨
D1,岳阳,2026-09-05,06:47,2026-09-05,06:51,12.0,1458,26.0,22.4,0.6,0.6,0.0,3.0,14.5,31.0,89.0,79.0,51,小毛毛雨
D1,长沙,2026-09-05,08:16,,,2.0,1605,27.3,22.1,0.0,0.0,0.0,0.0,14.3,33.8,84.0,82.0,3,阴
