车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-09-06,14:04,2026-09-06,14:04,0.0,0,30.5,24.0,1.7,1.7,0.0,9.0,12.6,36.7,23.0,66.0,51,小毛毛雨
G80,南京南,2026-09-06,15:05,2026-09-06,15:10,-3.0,295,28.5,21.2,1.2,1.2,0.0,6.0,11.0,24.8,19.0,79.0,51,小毛毛雨
G81,徐州东,2026-09-06,16:19,2026-09-06,16:21,,626,30.7,20.0,0.0,0.0,0.0,0.0,10.7,32.4,6.0,65.0,1,晴间多云
G81,商丘,2026-09-06,17:05,2026-09-06,17:07,-3.0,796,32.0,20.6,0.0,0.0,0.0,0.0,9.6,24.8,1.0,59.0,0,晴
G81,开封北,2026-09-06,17:41,2026-09-06,17:43,-1.0,934,31.6,20.7,0.0,0.0,0.0,0.0,7.6,22.7,8.0,55.0,3,阴
G81,郑州东,2026-09-06,18:04,,,-3.0,986,31.9,21.0,0.0,0.0,0.0,0.0,9.0,27.4,13.0,55.0,3,阴
G3726,广州,2026-09-06,08:42,2026-09-06,08:42,0.0,0,29.7,24.7,9.9,9.9,0.0,15.0,8.3,23.4,74.0,88.0,61,小雨
G3726,佛山西,2026-09-06,09:04,2026-09-06,09:16,0.0,26,29.8,25.5,11.8,11.8,0.0,14.0,7.8,23.0,67.0,88.0,63,中雨
G3726,肇庆东,2026-09-06,09:35,2026-09-06,09:37,0.0,69,29.5,25.3,2.9,2.9,0.0,13.0,10.1,23.0,68.0,86.0,53,毛毛雨
G3726,贺州,2026-09-06,10:24,2026-09-06,10:26,0.0,254,29.1,20.8,1.8,1.8,0.0,5.0,9.6,22.3,50.0,85.0,55,浓毛毛雨
G3726,阳朔,2026-09-06,10:58,2026-09-06,11:04,0.0,372,28.0,21.3,6.6,6.6,0.0,7.0,12.3,29.2,52.0,88.0,61,小雨
G3726,桂林西,2026-09-06,11:24,2026-09-06,11:28,0.0,437,29.8,20.9,0.0,0.0,0.0,0.0,13.4,33.5,30.0,75.0,3,阴
G3726,都匀东,2026-09-06,12:43,2026-09-06,12:48,,734,26.3,18.2,0.0,0.0,0.0,0.0,8.6,22.0,55.0,79.0,3,阴
G3726,贵阳东,2026-09-06,13:23,2026-09-06,13:31,0.0,850,27.4,16.4,0.0,0.0,0.0,0.0,9.6,24.8,51.0,69.0,3,阴
G3726,遵义,2026-09-06,14:18,2026-09-06,14:20,0.0,973,27.1,18.4,0.0,0.0,0.0,0.0,13.1,24.1,32.0,71.0,3,阴
G3726,娄山关南,2026-09-06,14:34,2026-09-06,14:36,0.0,1003,28.7,17.3,0.0,0.0,0.0,0.0,13.3,30.6,12.0,71.0,3,阴
G3726,重庆西,2026-09-06,15:43,2026-09-06,15:52,0.0,1194,35.2,26.8,0.0,0.0,0.0,0.0,10.1,26.6,5.0,45.0,1,晴间多云
G3726,重庆北,2026-09-06,16:17,2026-09-06,16:22,0.0,1224,35.2,26.8,0.0,0.0,0.0,0.0,10.1,26.6,5.0,45.0,1,晴间多云
G3726,梁平南,2026-09-06,17:14,2026-09-06,17:19,0.0,1404,34.5,24.9,0.0,0.0,0.0,0.0,11.5,24.5,10.0,50.0,1,晴间多云
G3726,万州北,2026-09-06,17:40,2026-09-06,17:44,,1469,36.9,27.4,0.0,0.0,0.0,0.0,12.3,33.8,11.0,47.0,1,晴间多云
G3726,云阳,2026-09-06,17:57,2026-09-06,17:59,0.0,1507,28.7,20.6,1.5,1.5,0.0,8.0,14.1,28.1,13.0,81.0,51,小毛毛雨
G3726,巫山,2026-09-06,18:33,,,0.0,1622,36.6,26.9,0.2,0.2,0.0,2.0,9.0,20.9,15.0,51.0,51,小毛毛雨
G1,北京南,2026-09-06,06:30,2026-09-06,06:30,0.0,0,31.4,22.3,0.0,0.0,0.0,0.0,11.2,29.2,48.0,59.0,3,阴
G1,沧州西,2026-09-06,07:18,2026-09-06,07:20,0.0,210,30.6,19.0,0.0,0.0,0.0,0.0,12.3,24.1,23.0,70.0,3,阴
G1,德州东,2026-09-06,07:45,2026-09-06,07:47,-2.0,314,30.8,19.3,0.0,0.0,0.0,0.0,9.5,24.1,24.0,68.0,3,阴
G1,曲阜东,2026-09-06,08:34,2026-09-06,08:36,,527,32.3,20.2,0.0,0.0,0.0,0.0,10.0,18.4,3.0,60.0,0,晴
G1,南京南,2026-09-06,10:13,2026-09-06,10:15,0.0,1015,28.5,21.2,1.2,1.2,0.0,6.0,11.0,24.8,19.0,79.0,51,小毛毛雨
G1,苏州北,2026-09-06,10:59,2026-09-06,11:01,3.0,1229,28.8,21.6,2.6,2.6,0.0,9.0,13.2,31.7,17.0,78.0,53,毛毛雨
G1,上海虹桥,2026-09-06,11:24,,,0.0,1310,30.5,24.0,1.7,1.7,0.0,9.0,12.6,36.7,23.0,66.0,51,小毛毛雨
D1,北京西,2026-09-06,17:58,2026-09-06,17:58,,0,31.4,22.3,0.0,0.0,0.0,0.0,11.2,29.2,48.0,59.0,3,阴
D1,石家庄,2026-09-06,20:24,2026-09-06,20:30,4.0,281,30.3,18.5,0.0,0.0,0.0,0.0,5.7,15.5,40.0,71.0,3,阴
D1,郑州,2026-09-06,23:59,2026-09-07,00:05,25.0,707,31.9,21.0,0.0,0.0,0.0,0.0,9.0,27.4,13.0,55.0,3,阴
D1,武昌,2026-09-07,04:44,2026-09-07,04:50,24.0,1243,30.6,20.6,0.0,0.0,0.0,0.0,13.3,25.6,15.0,72.0,1,晴间多云
D1,岳阳,2026-09-07,06:47,2026-09-07,06:51,21.0,1458,29.9,21.3,0.0,0.0,0.0,0.0,8.5,20.9,38.0,75.0,3,阴
D1,长沙,2026-09-07,08:16,,,6.0,1605,30.5,21.4,0.0,0.0,0.0,0.0,4.8,15.5,12.0,77.0,2,多云
