车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-08-18,14:04,2026-08-18,14:04,-2.0,0.0,31.7,25.5,2.1,2.1,0.0,5.0,9.5,22.7,49.0,80.0,55,浓毛毛雨
G80,南京南,2026-08-18,15:05,2026-08-18,15:10,-3.0,295.0,32.4,25.4,0.6,0.6,0.0,3.0,11.9,28.8,67.0,76.0,51,小毛毛雨
G81,徐州东,2026-08-18,16:19,2026-08-18,16:21,,626.0,31.9,24.7,0.6,0.6,0.0,5.0,7.7,18.0,63.0,78.0,51,小毛毛雨
G81,商丘,2026-08-18,17:05,2026-08-18,17:07,0.0,796.0,32.5,24.3,0.0,0.0,0.0,0.0,6.8,14.8,73.0,75.0,3,阴
G81,开封北,2026-08-18,17:41,2026-08-18,17:43,0.0,934.0,32.1,24.0,0.0,0.0,0.0,0.0,13.6,33.1,79.0,81.0,3,阴
G81,郑州东,2026-08-18,18:04,,,1.0,986.0,31.3,25.0,2.5,2.5,0.0,6.0,10.2,24.8,87.0,84.0,61,小雨
G3726,广州,2026-08-18,08:42,2026-08-18,08:42,0.0,0.0,32.9,25.5,19.5,19.5,0.0,15.0,13.0,34.6,86.0,86.0,63,中雨
G3726,佛山西,2026-08-18,09:04,2026-08-18,09:16,-2.0,26.0,32.3,25.3,19.6,19.6,0.0,16.0,12.3,33.1,89.0,87.0,63,中雨
G3726,肇庆东,2026-08-18,09:35,2026-08-18,09:37,0.0,69.0,31.7,25.8,11.8,11.8,0.0,15.0,14.5,32.0,96.0,89.0,63,中雨
G3726,贺州,2026-08-18,10:24,2026-08-18,10:26,0.0,254.0,31.3,26.8,5.9,5.9,0.0,11.0,5.4,24.5,96.0,85.0,63,中雨
G3726,阳朔,2026-08-18,10:58,2026-08-18,11:04,0.0,372.0,33.2,26.3,4.5,4.5,0.0,7.0,9.2,29.5,92.0,84.0,63,中雨
G3726,桂林西,2026-08-18,11:24,2026-08-18,11:28,0.0,437.0,35.2,27.4,1.3,1.3,0.0,5.0,15.1,35.6,49.0,64.0,53,毛毛雨
G3726,都匀东,2026-08-18,12:43,2026-08-18,12:48,,734.0,30.4,23.2,14.9,14.9,0.0,14.0,13.0,30.2,47.0,86.0,65,大雨
G3726,贵阳东,2026-08-18,13:23,2026-08-18,13:31,0.0,850.0,29.3,20.1,3.7,3.7,0.0,11.0,17.1,39.6,66.0,72.0,53,毛毛雨
