车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-08-30,14:04,2026-08-30,14:04,-1.0,0,32.4,26.7,14.5,14.5,0.0,15.0,16.5,40.3,68.0,81.0,63,中雨
G80,南京南,2026-08-30,15:05,2026-08-30,15:10,-1.0,295,30.3,25.5,16.2,16.2,0.0,16.0,19.0,43.2,70.0,87.0,63,中雨
G81,徐州东,2026-08-30,16:19,2026-08-30,16:21,,626,29.0,23.5,3.9,3.9,0.0,7.0,15.2,34.9,75.0,81.0,61,小雨
G81,商丘,2026-08-30,17:05,2026-08-30,17:07,3.0,796,28.6,23.6,0.1,0.1,0.0,1.0,16.2,37.8,60.0,79.0,51,小毛毛雨
G81,开封北,2026-08-30,17:41,2026-08-30,17:43,4.0,934,34.4,23.8,0.0,0.0,0.0,0.0,14.7,33.1,45.0,45.0,3,阴
G81,郑州东,2026-08-30,18:04,,,4.0,986,30.6,23.5,0.0,0.0,0.0,0.0,11.8,31.7,48.0,71.0,3,阴
G3726,广州,2026-08-30,08:42,2026-08-30,08:42,0.0,0,27.7,26.1,52.6,52.6,0.0,19.0,9.6,22.0,95.0,95.0,63,中雨
G3726,佛山西,2026-08-30,09:04,2026-08-30,09:16,0.0,26,5.9,1.6,15.8,15.6,0.14,24.0,8.1,24.5,99.0,95.0,71,小雪
G3726,肇庆东,2026-08-30,09:35,2026-08-30,09:37,0.0,69,29.0,25.8,31.8,31.8,0.0,22.0,12.7,25.6,97.0,93.0,63,中雨
G3726,贺州,2026-08-30,10:24,2026-08-30,10:26,0.0,254,27.0,24.2,22.6,22.6,0.0,22.0,10.0,19.1,95.0,93.0,63,中雨
G3726,阳朔,2026-08-30,10:58,2026-08-30,11:04,0.0,372,26.9,24.2,24.0,24.0,0.0,22.0,13.4,31.7,93.0,97.0,63,中雨
G3726,桂林西,2026-08-30,11:24,2026-08-30,11:28,0.0,437,32.6,25.0,14.7,14.7,0.0,20.0,12.6,28.1,92.0,89.0,61,小雨
G3726,都匀东,2026-08-30,12:43,2026-08-30,12:48,,734,25.9,22.2,26.1,26.1,0.0,17.0,23.3,51.1,89.0,90.0,63,中雨
G3726,贵阳东,2026-08-30,13:23,2026-08-30,13:31,0.0,850,24.8,19.2,0.3,0.3,0.0,3.0,23.2,51.5,66.0,72.0,51,小毛毛雨
G3726,遵义,2026-08-30,14:18,2026-08-30,14:20,0.0,973,27.3,20.4,0.0,0.0,0.0,0.0,19.6,40.7,53.0,72.0,3,阴
G3726,娄山关南,2026-08-30,14:34,2026-08-30,14:36,0.0,1003,27.5,20.2,0.0,0.0,0.0,0.0,15.2,33.5,72.0,78.0,3,阴
G3726,重庆西,2026-08-30,15:43,2026-08-30,15:52,-1.0,1194,30.0,22.9,2.0,2.0,0.0,3.0,10.0,22.0,73.0,79.0,55,浓毛毛雨
G3726,重庆北,2026-08-30,16:17,2026-08-30,16:22,-3.0,1224,30.0,22.9,2.0,2.0,0.0,3.0,10.0,22.0,73.0,79.0,55,浓毛毛雨
G3726,梁平南,2026-08-30,17:14,2026-08-30,17:19,-1.0,1404,32.2,22.9,0.3,0.3,0.0,3.0,9.7,22.3,34.0,71.0,51,小毛毛雨
G3726,万州北,2026-08-30,17:40,2026-08-30,17:44,,1469,37.4,26.7,0.2,0.2,0.0,2.0,11.2,25.2,78.0,58.0,51,小毛毛雨
G3726,云阳,2026-08-30,17:57,2026-08-30,17:59,0.0,1507,31.5,25.4,32.6,32.6,0.0,12.0,16.4,31.7,57.0,89.0,63,中雨
G3726,巫山,2026-08-30,18:33,,,0.0,1622,35.0,24.6,0.5,0.5,0.0,3.0,10.6,25.6,44.0,64.0,51,小毛毛雨
G1,北京南,2026-08-30,06:30,2026-08-30,06:30,0.0,0,31.9,19.2,0.0,0.0,0.0,0.0,10.9,25.6,2.0,57.0,0,晴
G1,沧州西,2026-08-30,07:18,2026-08-30,07:20,0.0,210,32.8,24.7,17.7,17.7,0.0,16.0,10.3,27.0,75.0,94.0,65,大雨
G1,德州东,2026-08-30,07:45,2026-08-30,07:47,0.0,314,28.9,19.9,0.0,0.0,0.0,0.0,6.7,23.4,75.0,60.0,3,阴
G1,曲阜东,2026-08-30,08:34,2026-08-30,08:36,,527,28.5,20.9,0.0,0.0,0.0,0.0,10.1,20.9,72.0,78.0,3,阴
G1,南京南,2026-08-30,10:13,2026-08-30,10:15,4.0,1015,30.3,25.5,16.2,16.2,0.0,16.0,19.0,43.2,70.0,87.0,63,中雨
G1,苏州北,2026-08-30,10:59,2026-08-30,11:01,3.0,1229,32.6,26.2,10.9,10.9,0.0,12.0,11.5,32.8,62.0,86.0,61,小雨
G1,上海虹桥,2026-08-30,11:24,,,2.0,1310,32.4,26.7,14.5,14.5,0.0,15.0,16.5,40.3,68.0,81.0,63,中雨
D1,北京西,2026-08-30,17:58,2026-08-30,17:58,,0,31.9,19.2,0.0,0.0,0.0,0.0,10.9,25.6,2.0,57.0,0,晴
