车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-09-24,14:04,2026-09-24,14:04,0.0,0,30.2,23.5,0.6,0.6,0.0,1.0,11.8,27.0,61.0,70.0,53,毛毛雨
G80,南京南,2026-09-24,15:05,2026-09-24,15:10,-2.0,295,28.1,22.2,7.3,7.3,0.0,15.0,12.1,32.4,74.0,87.0,61,小雨
G81,徐州东,2026-09-24,16:19,2026-09-24,16:21,,626,22.7,20.8,15.7,15.7,0.0,13.0,10.9,24.5,90.0,91.0,63,中雨
G81,商丘,2026-09-24,17:05,2026-09-24,17:07,0.0,796,25.9,20.4,3.4,3.4,0.0,7.0,11.7,24.8,94.0,87.0,55,浓毛毛雨
G81,开封北,2026-09-24,17:41,2026-09-24,17:43,0.0,934,25.8,20.5,3.9,3.9,0.0,5.0,10.4,23.4,100.0,82.0,61,小雨
G81,郑州东,2026-09-24,18:04,,,0.0,986,26.0,20.5,6.5,6.5,0.0,6.0,7.1,17.3,100.0,82.0,61,小雨
G3726,广州,2026-09-24,08:42,2026-09-24,08:42,0.0,0,34.2,24.3,3.7,3.7,0.0,9.0,10.9,22.7,51.0,71.0,61,小雨
G3726,佛山西,2026-09-24,09:04,2026-09-24,09:16,4.0,26,34.4,24.5,4.0,4.0,0.0,10.0,11.7,27.7,49.0,68.0,61,小雨
G3726,肇庆东,2026-09-24,09:35,2026-09-24,09:37,3.0,69,31.5,24.7,2.7,2.7,0.0,8.0,10.5,20.9,63.0,78.0,53,毛毛雨
G3726,贺州,2026-09-24,10:24,2026-09-24,10:26,0.0,254,31.7,24.7,4.0,4.0,0.0,8.0,8.2,24.5,39.0,80.0,61,小雨
G3726,阳朔,2026-09-24,10:58,2026-09-24,11:04,0.0,372,31.6,23.5,3.1,3.1,0.0,8.0,7.4,22.3,54.0,84.0,55,浓毛毛雨
G3726,桂林西,2026-09-24,11:24,2026-09-24,11:28,2.0,437,33.1,23.9,1.6,1.6,0.0,9.0,9.5,24.8,18.0,68.0,51,小毛毛雨
G3726,都匀东,2026-09-24,12:43,2026-09-24,12:48,,734,30.4,20.5,1.1,1.1,0.0,5.0,7.1,21.2,28.0,84.0,51,小毛毛雨
G3726,贵阳东,2026-09-24,13:23,2026-09-24,13:31,0.0,850,30.6,19.4,0.5,0.5,0.0,5.0,21.1,48.2,27.0,67.0,51,小毛毛雨
G3726,遵义,2026-09-24,14:18,2026-09-24,14:20,-1.0,973,30.6,19.8,0.0,0.0,0.0,0.0,16.6,36.4,14.0,73.0,1,晴间多云
G3726,娄山关南,2026-09-24,14:34,2026-09-24,14:36,0.0,1003,29.2,20.0,0.1,0.1,0.0,1.0,18.0,39.2,36.0,77.0,51,小毛毛雨
G3726,重庆西,2026-09-24,15:43,2026-09-24,15:52,0.0,1194,28.4,21.7,13.1,13.1,0.0,12.0,12.3,26.3,68.0,85.0,63,中雨
G3726,重庆北,2026-09-24,16:17,2026-09-24,16:22,0.0,1224,28.4,21.7,13.1,13.1,0.0,12.0,12.3,26.3,68.0,85.0,63,中雨
G3726,梁平南,2026-09-24,17:14,2026-09-24,17:19,0.0,1404,27.0,20.4,8.5,8.5,0.0,19.0,8.0,22.0,65.0,87.0,55,浓毛毛雨
G3726,万州北,2026-09-24,17:40,2026-09-24,17:44,,1469,30.1,22.4,4.2,4.2,0.0,10.0,7.8,20.2,45.0,82.0,61,小雨
G3726,云阳,2026-09-24,17:57,2026-09-24,17:59,0.0,1507,26.5,22.1,5.8,5.8,0.0,13.0,14.7,29.5,83.0,85.0,53,毛毛雨
G3726,巫山,2026-09-24,18:33,,,0.0,1622,28.1,21.6,21.2,21.2,0.0,16.0,10.1,27.4,65.0,90.0,63,中雨
G1,北京南,2026-09-24,06:30,2026-09-24,06:30,0.0,0,26.5,19.2,14.4,14.4,0.0,14.0,13.6,33.5,98.0,80.0,63,中雨
G1,沧州西,2026-09-24,07:18,2026-09-24,07:20,0.0,210,27.3,20.5,6.0,6.0,0.0,6.0,19.7,46.1,84.0,78.0,63,中雨
G1,德州东,2026-09-24,07:45,2026-09-24,07:47,0.0,314,31.6,23.0,0.3,0.3,0.0,3.0,16.0,37.8,87.0,56.0,51,小毛毛雨
G1,曲阜东,2026-09-24,08:34,2026-09-24,08:36,,527,27.9,20.7,0.7,0.7,0.0,3.0,12.5,25.9,97.0,62.0,51,小毛毛雨
G1,南京南,2026-09-24,10:13,2026-09-24,10:15,0.0,1015,28.1,22.2,7.3,7.3,0.0,15.0,12.1,32.4,74.0,87.0,61,小雨
G1,苏州北,2026-09-24,10:59,2026-09-24,11:01,0.0,1229,29.9,22.9,0.6,0.6,0.0,2.0,11.0,29.5,91.0,72.0,53,毛毛雨
G1,上海虹桥,2026-09-24,11:24,,,0.0,1310,30.2,23.5,0.6,0.6,0.0,1.0,11.8,27.0,61.0,70.0,53,毛毛雨
D1,北京西,2026-09-24,17:58,2026-09-24,17:58,0.0,0,26.5,19.2,14.4,14.4,0.0,14.0,13.6,33.5,98.0,80.0,63,中雨
D1,石家庄,2026-09-24,20:24,2026-09-24,20:30,7.0,281,24.9,19.0,1.1,1.1,0.0,8.0,12.5,37.1,93.0,85.0,51,小毛毛雨
D1,郑州,2026-09-24,23:59,2026-09-25,00:05,5.0,707,26.0,20.5,6.5,6.5,0.0,6.0,7.1,17.3,100.0,82.0,61,小雨
D1,武昌,2026-09-25,04:44,2026-09-25,04:50,-6.0,1243,32.4,20.8,1.0,1.0,0.0,7.0,6.6,16.6,37.0,80.0,51,小毛毛雨
D1,岳阳,2026-09-25,06:47,2026-09-25,06:51,-3.0,1458,31.7,24.0,0.0,0.0,0.0,0.0,14.5,34.6,40.0,79.0,3,阴
D1,长沙,2026-09-25,08:16,,,-10.0,1605,34.1,24.8,0.0,0.0,0.0,0.0,9.9,31.7,24.0,71.0,3,阴
