车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-08-01,14:04,2026-08-01,14:04,0.0,0.0,39.2,29.6,1.4,1.4,0.0,6.0,11.8,35.6,16.0,53.0,53,毛毛雨
G80,南京南,2026-08-01,15:05,2026-08-01,15:10,0.0,295.0,36.3,28.4,0.2,0.2,0.0,2.0,12.4,35.3,11.0,61.0,51,小毛毛雨
G81,徐州东,2026-08-01,16:19,2026-08-01,16:21,,626.0,35.5,27.4,0.1,0.1,0.0,1.0,14.2,37.4,5.0,67.0,51,小毛毛雨
G81,商丘,2026-08-01,17:05,2026-08-01,17:07,0.0,796.0,34.5,27.7,0.5,0.5,0.0,4.0,15.9,38.2,66.0,68.0,51,小毛毛雨
G81,开封北,2026-08-01,17:41,2026-08-01,17:43,0.0,934.0,33.0,27.0,1.2,1.2,0.0,6.0,16.1,39.6,74.0,80.0,53,毛毛雨
G81,郑州东,2026-08-01,18:04,,,-1.0,986.0,33.5,27.0,6.1,6.1,0.0,7.0,11.7,30.2,87.0,81.0,63,中雨
G3726,广州,2026-08-01,08:42,2026-08-01,08:42,-1.0,0.0,29.0,23.8,21.6,21.6,0.0,18.0,12.6,32.0,97.0,92.0,65,大雨
G3726,佛山西,2026-08-01,09:04,2026-08-01,09:16,0.0,26.0,29.7,24.3,30.6,30.6,0.0,16.0,13.5,33.1,99.0,92.0,65,大雨
G3726,肇庆东,2026-08-01,09:35,2026-08-01,09:37,0.0,69.0,28.5,24.1,12.1,12.1,0.0,12.0,12.4,36.7,98.0,92.0,65,大雨
G3726,贺州,2026-08-01,10:24,2026-08-01,10:26,0.0,254.0,32.3,23.4,1.6,1.6,0.0,7.0,17.1,37.1,81.0,78.0,53,毛毛雨
G3726,阳朔,2026-08-01,10:58,2026-08-01,11:04,0.0,372.0,32.2,23.1,7.1,7.1,0.0,14.0,10.8,24.5,84.0,82.0,61,小雨
G3726,桂林西,2026-08-01,11:24,2026-08-01,11:28,0.0,437.0,32.4,23.3,0.4,0.4,0.0,4.0,9.2,24.5,76.0,73.0,51,小毛毛雨
G3726,都匀东,2026-08-01,12:43,2026-08-01,12:48,,734.0,31.8,22.6,0.7,0.7,0.0,6.0,8.1,16.9,85.0,74.0,51,小毛毛雨
G3726,贵阳东,2026-08-01,13:23,2026-08-01,13:31,0.0,850.0,29.7,20.8,2.9,2.9,0.0,8.0,20.3,46.8,92.0,73.0,53,毛毛雨
G3726,遵义,2026-08-01,14:18,2026-08-01,14:20,0.0,973.0,32.1,22.8,0.8,0.8,0.0,3.0,17.7,36.0,88.0,64.0,51,小毛毛雨
