车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-09-21,14:04,2026-09-21,14:04,0.0,0,28.3,21.2,1.5,1.5,0.0,8.0,11.8,27.7,24.0,77.0,51,小毛毛雨
G80,南京南,2026-09-21,15:05,2026-09-21,15:10,-2.0,295,27.6,22.6,0.1,0.1,0.0,1.0,13.3,29.5,96.0,82.0,51,小毛毛雨
G81,徐州东,2026-09-21,16:19,2026-09-21,16:21,,626,24.8,21.4,5.9,5.9,0.0,10.0,11.2,22.7,95.0,84.0,61,小雨
G81,商丘,2026-09-21,17:05,2026-09-21,17:07,0.0,796,24.0,20.5,7.3,7.3,0.0,9.0,12.4,22.3,88.0,88.0,61,小雨
G81,开封北,2026-09-21,17:41,2026-09-21,17:43,0.0,934,24.1,20.2,1.1,1.1,0.0,6.0,10.5,25.2,83.0,89.0,51,小毛毛雨
G81,郑州东,2026-09-21,18:04,,,-2.0,986,23.7,21.0,0.7,0.7,0.0,5.0,7.7,23.0,82.0,87.0,51,小毛毛雨
G3726,广州,2026-09-21,08:42,2026-09-21,08:42,0.0,0,31.5,25.7,3.3,3.3,0.0,10.0,7.6,19.4,48.0,83.0,55,浓毛毛雨
G3726,佛山西,2026-09-21,09:04,2026-09-21,09:16,0.0,26,33.0,26.2,2.5,2.5,0.0,10.0,9.6,27.7,49.0,73.0,53,毛毛雨
G3726,肇庆东,2026-09-21,09:35,2026-09-21,09:37,0.0,69,30.4,25.2,9.8,9.8,0.0,10.0,10.1,20.2,52.0,86.0,61,小雨
G3726,贺州,2026-09-21,10:24,2026-09-21,10:26,0.0,254,34.7,25.1,1.7,1.7,0.0,6.0,7.6,20.2,20.0,79.0,53,毛毛雨
G3726,阳朔,2026-09-21,10:58,2026-09-21,11:04,2.0,372,34.4,24.6,1.8,1.8,0.0,8.0,9.9,24.8,13.0,79.0,53,毛毛雨
G3726,桂林西,2026-09-21,11:24,2026-09-21,11:28,-1.0,437,35.1,24.5,1.4,1.4,0.0,8.0,10.0,24.1,12.0,66.0,51,小毛毛雨
G3726,都匀东,2026-09-21,12:43,2026-09-21,12:48,,734,29.7,20.5,0.2,0.2,0.0,2.0,8.9,22.7,38.0,84.0,51,小毛毛雨
G3726,贵阳东,2026-09-21,13:23,2026-09-21,13:31,0.0,850,31.1,18.6,6.4,6.4,0.0,13.0,16.1,32.8,19.0,70.0,61,小雨
