车次ID,车站名,到达日期,到达时间,出发日期,出发时间,延误分钟,距离,当日最高温,当日最低温,当日降水量,当日降雨量,当日降雪量,降水小时数,最大风速,最大阵风,平均云量,平均相对湿度,天气代码,天气情况
G80,上海虹桥,2026-09-01,14:04,2026-09-01,14:04,0.0,0,30.6,26.1,0.2,0.2,0.0,2.0,12.6,30.2,80.0,80.0,51,小毛毛雨
G80,南京南,2026-09-01,15:05,2026-09-01,15:10,-3.0,295,27.9,23.6,6.0,6.0,0.0,11.0,24.3,53.3,80.0,87.0,61,小雨
G81,徐州东,2026-09-01,16:19,2026-09-01,16:21,,626,29.9,21.2,0.0,0.0,0.0,0.0,17.4,39.2,58.0,61.0,3,阴
G81,商丘,2026-09-01,17:05,2026-09-01,17:07,-1.0,796,31.8,21.4,0.0,0.0,0.0,0.0,17.8,41.0,26.0,51.0,3,阴
G81,开封北,2026-09-01,17:41,2026-09-01,17:43,13.0,934,33.4,21.4,0.0,0.0,0.0,0.0,11.7,26.6,0.0,38.0,0,晴
G81,郑州东,2026-09-01,18:04,,,4.0,986,31.1,22.9,0.0,0.0,0.0,0.0,16.9,44.3,0.0,53.0,0,晴
G3726,广州,2026-09-01,08:42,2026-09-01,08:42,0.0,0,30.4,25.1,2.8,2.8,0.0,8.0,21.0,50.8,83.0,78.0,61,小雨
G3726,佛山西,2026-09-01,09:04,2026-09-01,09:16,0.0,26,4.3,-1.8,4.8,4.3,0.35,15.0,8.2,25.9,96.0,93.0,71,小雪
G3726,肇庆东,2026-09-01,09:35,2026-09-01,09:37,0.0,69,30.7,23.7,5.1,5.1,0.0,6.0,20.2,45.0,84.0,74.0,61,小雨
G3726,贺州,2026-09-01,10:24,2026-09-01,10:26,0.0,254,28.4,20.8,0.0,0.0,0.0,0.0,15.7,33.1,77.0,73.0,3,阴
G3726,阳朔,2026-09-01,10:58,2026-09-01,11:04,0.0,372,26.1,21.6,0.5,0.5,0.0,3.0,25.2,60.8,67.0,70.0,51,小毛毛雨
G3726,桂林西,2026-09-01,11:24,2026-09-01,11:28,0.0,437,32.0,23.4,3.2,3.2,0.0,13.0,16.6,34.9,60.0,82.0,53,毛毛雨
G3726,都匀东,2026-09-01,12:43,2026-09-01,12:48,,734,23.6,19.2,2.6,2.6,0.0,7.0,18.7,40.0,98.0,72.0,53,毛毛雨
G3726,贵阳东,2026-09-01,13:23,2026-09-01,13:31,0.0,850,27.3,17.9,0.2,0.2,0.0,2.0,22.0,50.0,27.0,61.0,51,小毛毛雨
G3726,遵义,2026-09-01,14:18,2026-09-01,14:20,-1.0,973,28.1,18.7,1.3,1.3,0.0,6.0,14.3,31.0,33.0,65.0,53,毛毛雨
G3726,娄山关南,2026-09-01,14:34,2026-09-01,14:36,0.0,1003,28.6,18.8,1.5,1.5,0.0,7.0,13.8,32.8,24.0,69.0,51,小毛毛雨
G3726,重庆西,2026-09-01,15:43,2026-09-01,15:52,1.0,1194,32.6,24.0,0.0,0.0,0.0,0.0,8.8,22.3,3.0,65.0,1,晴间多云
G3726,重庆北,2026-09-01,16:17,2026-09-01,16:22,-3.0,1224,32.6,24.0,0.0,0.0,0.0,0.0,8.8,22.3,3.0,65.0,1,晴间多云
G3726,梁平南,2026-09-01,17:14,2026-09-01,17:19,0.0,1404,33.7,23.4,0.0,0.0,0.0,0.0,12.8,29.2,1.0,30.0,0,晴
G3726,万州北,2026-09-01,17:40,2026-09-01,17:44,,1469,35.5,25.0,0.0,0.0,0.0,0.0,14.6,39.6,2.0,35.0,0,晴
G3726,云阳,2026-09-01,17:57,2026-09-01,17:59,0.0,1507,29.0,24.3,5.7,5.7,0.0,8.0,26.9,52.2,66.0,85.0,63,中雨
G3726,巫山,2026-09-01,18:33,,,0.0,1622,35.8,24.9,0.0,0.0,0.0,0.0,13.7,33.1,2.0,30.0,0,晴
G1,北京南,2026-09-01,06:30,2026-09-01,06:30,0.0,0,29.6,19.8,0.0,0.0,0.0,0.0,8.1,23.8,1.0,55.0,0,晴
G1,沧州西,2026-09-01,07:18,2026-09-01,07:20,-2.0,210,28.1,24.0,32.7,32.7,0.0,19.0,13.5,40.3,97.0,94.0,65,大雨
G1,德州东,2026-09-01,07:45,2026-09-01,07:47,0.0,314,29.1,14.8,0.0,0.0,0.0,0.0,8.3,28.1,32.0,59.0,3,阴
G1,曲阜东,2026-09-01,08:34,2026-09-01,08:36,,527,32.7,20.2,0.0,0.0,0.0,0.0,18.0,38.9,21.0,55.0,3,阴
G1,南京南,2026-09-01,10:13,2026-09-01,10:15,0.0,1015,27.9,23.6,6.0,6.0,0.0,11.0,24.3,53.3,80.0,87.0,61,小雨
G1,苏州北,2026-09-01,10:59,2026-09-01,11:01,0.0,1229,31.5,24.5,6.9,6.9,0.0,12.0,11.2,25.9,86.0,85.0,63,中雨
G1,上海虹桥,2026-09-01,11:24,,,0.0,1310,30.6,26.1,0.2,0.2,0.0,2.0,12.6,30.2,80.0,80.0,51,小毛毛雨
D1,北京西,2026-09-01,17:58,2026-09-01,17:58,0.0,0,29.6,19.8,0.0,0.0,0.0,0.0,8.1,23.8,1.0,55.0,0,晴
D1,石家庄,2026-09-01,20:24,2026-09-01,20:30,-5.0,281,29.1,18.9,0.0,0.0,0.0,0.0,5.6,13.7,2.0,72.0,0,晴
D1,郑州,2026-09-01,23:59,2026-09-02,00:05,0.0,707,31.1,22.9,0.0,0.0,0.0,0.0,16.9,44.3,0.0,53.0,0,晴
D1,武昌,2026-09-02,04:44,2026-09-02,04:50,-13.0,1243,26.1,22.3,14.9,14.9,0.0,22.0,17.1,37.1,97.0,94.0,61,小雨
D1,岳阳,2026-09-02,06:47,2026-09-02,06:51,-2.0,1458,28.8,22.6,0.2,0.2,0.0,1.0,22.9,52.2,84.0,64.0,51,小毛毛雨
D1,长沙,2026-09-02,08:16,,,-8.0,1605,35.5,22.5,0.0,0.0,0.0,0.0,9.9,34.2,4.0,35.0,1,晴间多云
